"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"122",575,"Babel","Ryan","Fulham","Midfielder",3,3.2,"0.75","0.94"
"123",347,"Long","Shane","Southampton","Forward",3,3.2,"1.50","0.94"
"124",382,"Mariappa","Adrian","Watford","Defender",3.4,3.6,"1.13","0.94"
"125",388,"Cleverley","Tom","Watford","Midfielder",3.4,3.6,"1.13","0.94"
"126",17,"Xhaka","Granit","Arsenal","Midfielder",2.8,3,"1.40","0.93"
"127",100,"Mendez-Laing","Nathaniel","Cardiff","Midfielder",2.6,2.8,"1.30","0.93"
"128",102,"Gunnarsson","Aron","Cardiff","Midfielder",2.6,2.8,"1.30","0.93"
"129",191,"Lössl","Jonas","Huddersfield","Goalkeeper",2.6,2.8,"0.65","0.93"
"130",213,"Schmeichel","Kasper","Leicester","Goalkeeper",2.6,2.8,"0.52","0.93"
"131",225,"Gray","Demarai","Leicester","Midfielder",2.6,2.8,"0.52","0.93"
"132",355,"Vertonghen","Jan","Spurs","Defender",2.8,3,"0.93","0.93"
"133",372,"Kane","Harry","Spurs","Forward",2.8,3,"0.93","0.93"
"134",320,"Atsu","Christian","Newcastle","Midfielder",2.4,2.6,"0.80","0.92"
"135",531,"Longstaff","Sean","Newcastle","Midfielder",2.4,2.6,"0.80","0.92"
"136",409,"Diop","Issa","West Ham","Defender",2.4,2.6,"1.20","0.92"
"137",51,"Bong","Gaëtan","Brighton","Defender",2,2.2,"1.00","0.91"
"138",65,"Locadia","Jürgen","Brighton","Forward",2,2.2,"1.00","0.91"
"139",27,"Cook","Steve","Bournemouth","Defender",3.2,3.6,"0.64","0.89"
"140",36,"Stanislas","Junior","Bournemouth","Midfielder",3.2,3.6,"0.64","0.89"
"141",262,"Stones","John","Man City","Defender",3,3.4,"0.75","0.88"
"142",264,"Otamendi","Nicolás","Man City","Defender",3,3.4,"0.75","0.88"
"143",478,"Schürrle","André","Fulham","Midfielder",2.8,3.2,"0.70","0.87"
"144",463,"Vestergaard","Jannik","Southampton","Defender",2.8,3.2,"1.40","0.87"
"145",365,"Alli","Bamidele","Spurs","Midfielder",2.6,3,"0.87","0.87"
"146",147,"McArthur","James","Crystal Palace","Midfielder",2.4,2.8,"0.80","0.86"
"147",468,"Ramses Becker","Alisson","Liverpool","Goalkeeper",2.4,2.8,"1.20","0.86"
"148",296,"Matic","Nemanja","Man Utd","Midfielder",2.4,2.8,"1.20","0.86"
"149",300,"Lingard","Jesse","Man Utd","Midfielder",2.4,2.8,"1.20","0.86"
"150",310,"Yedlin","DeAndre","Newcastle","Defender",2.2,2.6,"0.73","0.85"
"151",314,"Lejeune","Florian","Newcastle","Defender",2.2,2.6,"0.73","0.85"
"152",403,"Ogbonna","Angelo","West Ham","Defender",2.2,2.6,"1.10","0.85"
"153",43,"Wilson","Callum","Bournemouth","Forward",3,3.6,"0.60","0.83"
"154",446,"Sema","Ken","Watford","Midfielder",3,3.6,"1.00","0.83"
"155",48,"Dunk","Lewis","Brighton","Defender",1.8,2.2,"0.90","0.82"
"156",58,"March","Solomon","Brighton","Midfielder",1.8,2.2,"0.90","0.82"
"157",82,"Cork","Jack","Burnley","Midfielder",2.6,3.2,"0.87","0.81"
"158",4,"Bellerín","Héctor","Arsenal","Defender",2.4,3,"1.20","0.80"
"159",14,"Ramsey","Aaron","Arsenal","Midfielder",2.4,3,"1.20","0.80"
"160",15,"Iwobi","Alex","Arsenal","Midfielder",2.4,3,"1.20","0.80"
"161",101,"Paterson","Callum","Cardiff","Midfielder",2.2,2.8,"1.10","0.79"
"162",197,"Hadergjonaj","Florent","Huddersfield","Defender",2.2,2.8,"0.55","0.79"
"163",254,"Milner","James","Liverpool","Midfielder",2.2,2.8,"1.10","0.79"
"164",295,"Sánchez","Alexis","Man Utd","Midfielder",2.2,2.8,"1.10","0.79"
"165",37,"Gosling","Dan","Bournemouth","Midfielder",2.8,3.6,"0.56","0.78"
"166",402,"Cresswell","Aaron","West Ham","Defender",2,2.6,"1.00","0.77"
"167",125,"Rodríguez Ledesma","Pedro","Chelsea","Midfielder",2.6,3.4,"0.52","0.76"
"168",72,"Tarkowski","James","Burnley","Defender",2.4,3.2,"0.80","0.75"
"169",74,"Taylor","Charlie","Burnley","Defender",2.4,3.2,"0.80","0.75"
"170",29,"Smith","Adam","Bournemouth","Defender",2.6,3.6,"0.52","0.72"
"171",241,"Clyne","Nathaniel","Bournemouth","Defender",2.6,3.6,"0.52","0.72"
"172",412,"Kouyaté","Cheikhou","Crystal Palace","Midfielder",2,2.8,"0.67","0.71"
"173",212,"Kachunga","Elias","Huddersfield","Forward",2,2.8,"0.50","0.71"
"174",571,"Barnes","Harvey","Leicester","Midfielder",2,2.8,"0.40","0.71"
"175",256,"Keita","Naby","Liverpool","Midfielder",2,2.8,"1.00","0.71"
"176",273,"De Bruyne","Kevin","Man City","Midfielder",2.4,3.4,"0.60","0.71"
"177",299,"Herrera","Ander","Man Utd","Midfielder",2,2.8,"1.00","0.71"
"178",306,"Lukaku","Romelu","Man Utd","Forward",2,2.8,"1.00","0.71"
"179",328,"McCarthy","Alex","Southampton","Goalkeeper",2.2,3.2,"1.10","0.69"
"180",452,"Gunn","Angus","Southampton","Goalkeeper",2.2,3.2,"1.10","0.69"
"181",479,"Targett","Matt","Southampton","Defender",2.2,3.2,"1.10","0.69"
"182",405,"Zabaleta","Pablo","West Ham","Defender",1.8,2.6,"0.90","0.69"
"183",483,"Castro Otto","Jonathan","Wolves","Defender",1.8,2.6,"0.90","0.69"
"184",451,"Guendouzi","Matteo","Arsenal","Midfielder",2,3,"1.00","0.67"
"185",484,"Digne","Lucas","Everton","Defender",2,3,"0.67","0.67"
"186",394,"Deulofeu","Gerard","Watford","Midfielder",2.4,3.6,"0.80","0.67"
"187",459,"Frello Filho","Jorge Luiz","Chelsea","Midfielder",2.2,3.4,"0.44","0.65"
"188",47,"Ryan","Mathew","Brighton","Goalkeeper",1.4,2.2,"0.70","0.64"
"189",195,"Jorgensen","Mathias","Huddersfield","Defender",1.8,2.8,"0.45","0.64"
"190",514,"Mbenza","Isaac","Huddersfield","Midfielder",1.8,2.8,"0.45","0.64"
"191",222,"Evans","Jonny","Leicester","Defender",1.8,2.8,"0.36","0.64"
"192",233,"Maddison","James","Leicester","Midfielder",1.8,2.8,"0.36","0.64"
"193",249,"Henderson","Jordan","Liverpool","Midfielder",1.8,2.8,"0.90","0.64"
"194",255,"Tavares","Fabio Henrique","Liverpool","Midfielder",1.8,2.8,"0.90","0.64"
"195",70,"Mee","Ben","Burnley","Defender",2,3.2,"0.67","0.62"
"196",456,"Seri","Jean Michael","Fulham","Midfielder",2,3.2,"0.50","0.62"
"197",311,"Clark","Ciaran","Newcastle","Defender",1.6,2.6,"0.53","0.62"
"198",339,"Romeu Vidal","Oriol","Southampton","Midfielder",2,3.2,"1.00","0.62"
"199",569,"Nasri","Samir","West Ham","Midfielder",1.6,2.6,"0.80","0.62"
"200",383,"Femenía Far","Francisco","Watford","Defender",2.2,3.6,"0.73","0.61"
"201",170,"Lookman","Ademola","Everton","Midfielder",1.8,3,"0.60","0.60"
"202",175,"Calvert-Lewin","Dominic","Everton","Forward",1.8,3,"0.60","0.60"
"203",369,"Sissoko","Moussa","Spurs","Midfielder",1.8,3,"0.60","0.60"
"204",127,"Barkley","Ross","Chelsea","Midfielder",2,3.4,"0.40","0.59"
"205",276,"Veiga de Carvalho e Silva","Bernardo Mota","Man City","Midfielder",2,3.4,"0.50","0.59"
"206",95,"Peltier","Lee","Cardiff","Defender",1.6,2.8,"0.80","0.57"
"207",98,"Ralls","Joe","Cardiff","Midfielder",1.6,2.8,"0.80","0.57"
"208",527,"Mendy","Nampalys","Leicester","Midfielder",1.6,2.8,"0.32","0.57"
"209",462,"Shaqiri","Xherdan","Liverpool","Midfielder",1.6,2.8,"0.80","0.57"
"210",301,"Martial","Anthony","Man Utd","Midfielder",1.6,2.8,"0.80","0.57"
"211",75,"Bardsley","Phil","Burnley","Defender",1.8,3.2,"0.60","0.56"
"212",9,"Chambers","Calum","Fulham","Defender",1.8,3.2,"0.45","0.56"
"213",345,"Armstrong","Stuart","Southampton","Midfielder",1.8,3.2,"0.90","0.56"
"214",556,"Valery","Yan","Southampton","Defender",1.8,3.2,"0.90","0.56"
"215",389,"Capoue","Etienne","Watford","Midfielder",2,3.6,"0.67","0.56"
"216",179,"Button","David","Brighton","Goalkeeper",1.2,2.2,"0.60","0.55"
"217",489,"Snodgrass","Robert","West Ham","Midfielder",1.4,2.6,"0.70","0.54"
"218",450,"Torreira","Lucas","Arsenal","Midfielder",1.6,3,"0.80","0.53"
"219",177,"Tosun","Cenk","Everton","Forward",1.6,3,"0.53","0.53"
"220",507,"Anício Caldeira Duarte","Bernard","Everton","Midfielder",1.6,3,"0.53","0.53"
"221",274,"Gündogan","Ilkay","Man City","Midfielder",1.8,3.4,"0.45","0.53"
"222",28,"Daniels","Charlie","Bournemouth","Defender",1.8,3.6,"0.36","0.50"
"223",90,"Morrison","Sean","Cardiff","Defender",1.4,2.8,"0.70","0.50"
"224",486,"Meyer","Max","Crystal Palace","Midfielder",1.4,2.8,"0.47","0.50"
"225",182,"Cairney","Tom","Fulham","Midfielder",1.6,3.2,"0.40","0.50"
"226",184,"Sessegnon","Ryan","Fulham","Midfielder",1.6,3.2,"0.40","0.50"
"227",509,"Rico","Sergio","Fulham","Goalkeeper",1.6,3.2,"0.40","0.50"
"228",513,"Vietto","Luciano","Fulham","Forward",1.6,3.2,"0.40","0.50"
"229",201,"Hogg","Jonathan","Huddersfield","Midfielder",1.4,2.8,"0.35","0.50"
"230",202,"Billing","Philip","Huddersfield","Midfielder",1.4,2.8,"0.35","0.50"
"231",461,"Durm","Erik","Huddersfield","Defender",1.4,2.8,"0.35","0.50"
"232",215,"Morgan","Wes","Leicester","Defender",1.4,2.8,"0.28","0.50"
"233",217,"Simpson","Danny","Leicester","Defender",1.4,2.8,"0.28","0.50"
"234",245,"Alexander-Arnold","Trent","Liverpool","Defender",1.4,2.8,"0.70","0.50"
"235",332,"Soares","Cédric","Southampton","Defender",1.6,3.2,"0.80","0.50"
"236",333,"Stephens","Jack","Southampton","Defender",1.6,3.2,"0.80","0.50"
"237",118,"Rüdiger","Antonio","Chelsea","Defender",1.6,3.4,"0.32","0.47"
"238",272,"Luiz Rosa","Fernando","Man City","Midfielder",1.6,3.4,"0.40","0.47"
"239",363,"Lamela","Erik","Spurs","Midfielder",1.4,3,"0.47","0.47"
"240",430,"Coady","Conor","Wolves","Defender",1.2,2.6,"0.60","0.46"
"241",66,"Andone","Florin","Brighton","Forward",1,2.2,"0.50","0.45"
"242",494,"Lerma","Jefferson","Bournemouth","Midfielder",1.6,3.6,"0.32","0.44"
"243",391,"Pereyra","Roberto","Watford","Midfielder",1.6,3.6,"0.53","0.44"
"244",99,"Hoilett","David Junior","Cardiff","Midfielder",1.2,2.8,"0.60","0.43"
"245",176,"Niasse","Oumar","Cardiff","Forward",1.2,2.8,"0.60","0.43"
"246",146,"Puncheon","Jason","Huddersfield","Midfielder",1.2,2.8,"0.30","0.43"
"247",206,"Pritchard","Alex","Huddersfield","Midfielder",1.2,2.8,"0.30","0.43"
"248",230,"Choudhury","Hamza","Leicester","Midfielder",1.2,2.8,"0.24","0.43"
"249",252,"Wijnaldum","Georginio","Liverpool","Midfielder",1.2,2.8,"0.60","0.43"
"250",288,"Valencia","Antonio","Man Utd","Defender",1.2,2.8,"0.60","0.43"
"251",291,"Bailly","Eric","Man Utd","Defender",1.2,2.8,"0.60","0.43"
"252",294,"Dalot Teixeira","José Diogo","Man Utd","Defender",1.2,2.8,"0.60","0.43"
"253",499,"Kovacic","Mateo","Chelsea","Midfielder",1.4,3.4,"0.28","0.41"
"254",5,"Monreal","Nacho","Arsenal","Defender",1.2,3,"0.60","0.40"
"255",168,"Gueye","Idrissa","Everton","Midfielder",1.2,3,"0.40","0.40"
"256",169,"Davies","Tom","Everton","Midfielder",1.2,3,"0.40","0.40"
"257",38,"Ibe","Jordon","Bournemouth","Midfielder",1.4,3.6,"0.28","0.39"
"258",380,"Kabasele","Christian","Watford","Defender",1.4,3.6,"0.47","0.39"
"259",381,"Janmaat","Daryl","Watford","Defender",1.4,3.6,"0.47","0.39"
"260",392,"Hughes","Will","Watford","Midfielder",1.4,3.6,"0.47","0.39"
"261",588,"Barreca","Antonio","Newcastle","Defender",1,2.6,"0.33","0.38"
"262",413,"Obiang","Pedro","West Ham","Midfielder",1,2.6,"0.50","0.38"
"263",418,"Carroll","Andy","West Ham","Forward",1,2.6,"0.50","0.38"
"264",258,"Ings","Danny","Southampton","Forward",1.2,3.2,"0.60","0.37"
"265",331,"Yoshida","Maya","Southampton","Defender",1.2,3.2,"0.60","0.37"
"266",33,"Arter","Harry","Cardiff","Midfielder",1,2.8,"0.50","0.36"
"267",106,"Murphy","Josh","Cardiff","Midfielder",1,2.8,"0.50","0.36"
"268",107,"Zohore","Kenneth","Cardiff","Forward",1,2.8,"0.50","0.36"
"269",504,"Camarasa","Víctor","Cardiff","Midfielder",1,2.8,"0.50","0.36"
"270",589,"Bacuna","Leandro","Cardiff","Defender",1,2.8,"0.50","0.36"
"271",444,"Wickham","Connor","Crystal Palace","Forward",1,2.8,"0.33","0.36"
"272",192,"Schindler","Christopher","Huddersfield","Defender",1,2.8,"0.25","0.36"
"273",208,"Bacuna","Juninho","Huddersfield","Midfielder",1,2.8,"0.25","0.36"
"274",471,"Diakhaby","Adama","Huddersfield","Midfielder",1,2.8,"0.25","0.36"
"275",585,"Grant","Karlan","Huddersfield","Forward",1,2.8,"0.25","0.36"
"276",224,"Albrighton","Marc","Leicester","Midfielder",1,2.8,"0.20","0.36"
"277",297,"Mata","Juan","Man Utd","Midfielder",1,2.8,"0.50","0.36"
"278",119,"Christensen","Andreas","Chelsea","Defender",1.2,3.4,"0.24","0.35"
"279",20,"Maitland-Niles","Ainsley","Arsenal","Midfielder",1,3,"0.50","0.33"
"280",586,"Suárez","Denis","Arsenal","Midfielder",1,3,"0.50","0.33"
"281",164,"Walcott","Theo","Everton","Midfielder",1,3,"0.33","0.33"
"282",181,"Odoi","Denis","Fulham","Defender",1,3.2,"0.25","0.31"
"283",189,"Kamara","Aboubakar","Fulham","Forward",1,3.2,"0.25","0.31"
"284",510,"Bryan","Joe","Fulham","Defender",1,3.2,"0.25","0.31"
"285",435,"Costa","Hélder","Wolves","Midfielder",0.8,2.6,"0.40","0.31"
"286",448,"Gibbs-White","Morgan","Wolves","Midfielder",0.8,2.6,"0.40","0.31"
"287",198,"Kongolo","Terence","Huddersfield","Defender",0.8,2.8,"0.20","0.29"
"288",250,"Lallana","Adam","Liverpool","Midfielder",0.8,2.8,"0.40","0.29"
"289",7,"Mustafi","Shkodran","Arsenal","Defender",0.8,3,"0.40","0.27"
"290",55,"Knockaert","Anthony","Brighton","Midfielder",0.6,2.2,"0.30","0.27"
"291",466,"Bissouma","Yves","Brighton","Midfielder",0.6,2.2,"0.30","0.27"
"292",497,"Nkoudou","Georges-Kévin","Spurs","Midfielder",0.8,3,"0.27","0.27"
"293",76,"Gudmundsson","Johann Berg","Burnley","Midfielder",0.8,3.2,"0.27","0.25"
"294",460,"Christie","Cyrus","Fulham","Defender",0.8,3.2,"0.20","0.25"
"295",570,"Slattery","Callum","Southampton","Midfielder",0.8,3.2,"0.40","0.25"
"296",315,"Manquillo","Javier","Newcastle","Defender",0.6,2.6,"0.20","0.23"
"297",458,"Nunes do Nascimento","Robert Kenedy","Newcastle","Midfielder",0.6,2.6,"0.20","0.23"
"298",410,"Masuaku","Arthur","West Ham","Midfielder",0.6,2.6,"0.30","0.23"
"299",419,"Hernández Balcázar","Javier","West Ham","Forward",0.6,2.6,"0.30","0.23"
"300",434,"Cavaleiro","Ivan","Wolves","Midfielder",0.6,2.6,"0.30","0.23"
"301",500,"Traoré","Adama","Wolves","Midfielder",0.6,2.6,"0.30","0.23"
"302",35,"Surman","Andrew","Bournemouth","Midfielder",0.8,3.6,"0.16","0.22"
"303",44,"Mousset","Lys","Bournemouth","Forward",0.8,3.6,"0.16","0.22"
"304",152,"Benteke","Christian","Crystal Palace","Forward",0.6,2.8,"0.20","0.21"
"305",193,"Löwe","Chris","Huddersfield","Defender",0.6,2.8,"0.15","0.21"
"306",199,"Mooy","Aaron","Huddersfield","Midfielder",0.6,2.8,"0.15","0.21"
"307",210,"Depoitre","Laurent","Huddersfield","Forward",0.6,2.8,"0.15","0.21"
"308",236,"Iheanacho","Kelechi","Leicester","Forward",0.6,2.8,"0.12","0.21"
"309",243,"Matip","Joel","Liverpool","Defender",0.6,2.8,"0.30","0.21"
"310",13,"Özil","Mesut","Arsenal","Midfielder",0.6,3,"0.30","0.20"
"311",180,"Ream","Tim","Fulham","Defender",0.6,3.2,"0.15","0.19"
"312",455,"Le Marchand","Maxime","Fulham","Defender",0.6,3.2,"0.15","0.19"
"313",521,"Cissé","Ibrahima","Fulham","Midfielder",0.6,3.2,"0.15","0.19"
