"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"31",199,"Mooy","Aaron","Huddersfield","Midfielder",4.8,3,"1.60","1.60"
"32",280,"Agüero","Sergio","Man City","Forward",4.8,3,"1.60","1.60"
"33",516,"Fernández","Federico","Newcastle","Defender",4.8,3,"1.60","1.60"
"34",157,"Coleman","Seamus","Everton","Defender",5,3.2,"2.50","1.56"
"35",40,"Fraser","Ryan","Bournemouth","Midfielder",4.6,3,"2.30","1.53"
"36",125,"Rodríguez Ledesma","Pedro","Chelsea","Midfielder",5.2,3.4,"1.73","1.53"
"37",498,"Arrizabalaga","Kepa","Chelsea","Goalkeeper",5.2,3.4,"1.73","1.53"
"38",192,"Schindler","Christopher","Huddersfield","Defender",4.6,3,"1.53","1.53"
"39",276,"Veiga de Carvalho e Silva","Bernardo Mota","Man City","Midfielder",4.6,3,"1.53","1.53"
"40",113,"Azpilicueta","César","Chelsea","Defender",5,3.4,"1.67","1.47"
"41",221,"Barbosa Pereira","Ricardo Domingos","Leicester","Defender",5,3.4,"2.50","1.47"
"42",309,"Dubravka","Martin","Newcastle","Goalkeeper",4.4,3,"1.47","1.47"
"43",150,"Milivojevic","Luka","Crystal Palace","Midfielder",4.6,3.2,"1.53","1.44"
"44",257,"Firmino","Roberto","Liverpool","Forward",4,2.8,"2.00","1.43"
"45",462,"Shaqiri","Xherdan","Liverpool","Midfielder",4,2.8,"2.00","1.43"
"46",116,"Luiz Moreira Marinho","David","Chelsea","Defender",4.8,3.4,"1.60","1.41"
"47",213,"Schmeichel","Kasper","Leicester","Goalkeeper",4.8,3.4,"2.40","1.41"
"48",260,"Santana de Moraes","Ederson","Man City","Goalkeeper",4.2,3,"1.40","1.40"
"49",450,"Torreira","Lucas","Arsenal","Midfielder",3.6,2.6,"0.90","1.38"
"50",147,"McArthur","James","Crystal Palace","Midfielder",4.4,3.2,"1.47","1.38"
"51",364,"Eriksen","Christian","Spurs","Midfielder",3.6,2.6,"1.80","1.38"
"52",365,"Alli","Bamidele","Spurs","Midfielder",3.6,2.6,"1.80","1.38"
"53",367,"Son","Heung-Min","Spurs","Midfielder",3.6,2.6,"1.80","1.38"
"54",480,"Mitrovic","Aleksandar","Fulham","Forward",3.8,2.8,"1.27","1.36"
"55",62,"Murray","Glenn","Brighton","Forward",4,3,"2.00","1.33"
"56",17,"Xhaka","Granit","Arsenal","Midfielder",3.4,2.6,"0.85","1.31"
"57",22,"Lacazette","Alexandre","Arsenal","Forward",3.4,2.6,"0.85","1.31"
"58",135,"Hennessey","Wayne","Crystal Palace","Goalkeeper",4.2,3.2,"1.40","1.31"
"59",102,"Gunnarsson","Aron","Cardiff","Midfielder",3.6,2.8,"1.20","1.29"
"60",332,"Soares","Cédric","Southampton","Defender",3.6,2.8,"0.90","1.29"
"61",49,"Duffy","Shane","Brighton","Defender",3.8,3,"1.90","1.27"
"62",274,"Gündogan","Ilkay","Man City","Midfielder",3.8,3,"1.27","1.27"
"63",493,"Rondón","Salomón","Newcastle","Forward",3.8,3,"1.27","1.27"
"64",162,"Keane","Michael","Everton","Defender",4,3.2,"2.00","1.25"
"65",127,"Barkley","Ross","Chelsea","Midfielder",4.2,3.4,"1.40","1.24"
"66",234,"Vardy","Jamie","Leicester","Forward",4.2,3.4,"2.10","1.24"
"67",8,"Kolasinac","Sead","Arsenal","Defender",3.2,2.6,"0.80","1.23"
"68",351,"Lloris","Hugo","Spurs","Goalkeeper",3.2,2.6,"1.60","1.23"
"69",252,"Wijnaldum","Georginio","Liverpool","Midfielder",3.4,2.8,"1.70","1.21"
"70",42,"Brooks","David","Bournemouth","Midfielder",3.6,3,"1.80","1.20"
"71",191,"Lössl","Jonas","Huddersfield","Goalkeeper",3.6,3,"1.20","1.20"
"72",223,"Mahrez","Riyad","Man City","Midfielder",3.6,3,"1.20","1.20"
"73",268,"Laporte","Aymeric","Man City","Defender",3.6,3,"1.20","1.20"
"74",118,"Rüdiger","Antonio","Chelsea","Defender",4,3.4,"1.33","1.18"
"75",134,"Morata","Álvaro","Chelsea","Forward",4,3.4,"1.33","1.18"
"76",215,"Morgan","Wes","Leicester","Defender",4,3.4,"2.00","1.18"
"77",222,"Evans","Jonny","Leicester","Defender",4,3.4,"2.00","1.18"
"78",91,"Bamba","Sol","Cardiff","Defender",3.2,2.8,"1.07","1.14"
"79",184,"Sessegnon","Ryan","Fulham","Midfielder",3.2,2.8,"1.07","1.14"
"80",47,"Ryan","Mathew","Brighton","Goalkeeper",3.4,3,"1.70","1.13"
"81",195,"Jorgensen","Mathias","Huddersfield","Defender",3.4,3,"1.13","1.13"
"82",201,"Hogg","Jonathan","Huddersfield","Midfielder",3.4,3,"1.13","1.13"
"83",206,"Pritchard","Alex","Huddersfield","Midfielder",3.4,3,"1.13","1.13"
"84",305,"Rashford","Marcus","Man Utd","Forward",3.4,3,"0.85","1.13"
"85",310,"Yedlin","DeAndre","Newcastle","Defender",3.4,3,"1.13","1.13"
"86",412,"Kouyaté","Cheikhou","Crystal Palace","Midfielder",3.6,3.2,"1.20","1.12"
"87",484,"Digne","Lucas","Everton","Defender",3.6,3.2,"1.80","1.12"
"88",227,"Ndidi","Wilfred","Leicester","Midfielder",3.8,3.4,"1.90","1.12"
"89",14,"Ramsey","Aaron","Arsenal","Midfielder",2.8,2.6,"0.70","1.08"
"90",370,"Rodrigues Moura da Silva","Lucas","Spurs","Midfielder",2.8,2.6,"1.40","1.08"
"91",99,"Hoilett","David Junior","Cardiff","Midfielder",3,2.8,"1.00","1.07"
"92",265,"Walker","Kyle","Man City","Defender",3.2,3,"1.07","1.07"
"93",282,"De Gea","David","Man Utd","Goalkeeper",3.2,3,"0.80","1.07"
"94",306,"Lukaku","Romelu","Man Utd","Forward",3.2,3,"0.80","1.07"
"95",326,"Pérez","Ayoze","Newcastle","Forward",3.2,3,"1.07","1.07"
"96",458,"Nunes do Nascimento","Robert Kenedy","Newcastle","Midfielder",3.2,3,"1.07","1.07"
"97",434,"Cavaleiro","Ivan","Wolves","Midfielder",3.2,3,"0.80","1.07"
"98",126,"Kanté","N'Golo","Chelsea","Midfielder",3.6,3.4,"1.20","1.06"
"99",142,"van Aanholt","Patrick","Crystal Palace","Defender",3.4,3.2,"1.13","1.06"
"100",225,"Gray","Demarai","Leicester","Midfielder",3.6,3.4,"1.80","1.06"
"101",383,"Femenía Far","Francisco","Watford","Defender",3.6,3.4,"0.72","1.06"
"102",391,"Pereyra","Roberto","Watford","Midfielder",3.6,3.4,"0.72","1.06"
"103",2,"Leno","Bernd","Arsenal","Goalkeeper",2.6,2.6,"0.65","1.00"
"104",18,"Mkhitaryan","Henrikh","Arsenal","Midfielder",2.6,2.6,"0.65","1.00"
"105",50,"Saltor Grau","Bruno","Brighton","Defender",3,3,"1.50","1.00"
"106",143,"Sakho","Mamadou","Crystal Palace","Defender",3.2,3.2,"1.07","1.00"
"107",145,"Wan-Bissaka","Aaron","Crystal Palace","Defender",3.2,3.2,"1.07","1.00"
"108",164,"Walcott","Theo","Everton","Midfielder",3.2,3.2,"1.60","1.00"
"109",506,"Mina","Yerry","Everton","Defender",3.2,3.2,"1.60","1.00"
"110",197,"Hadergjonaj","Florent","Huddersfield","Defender",3,3,"1.00","1.00"
"111",198,"Kongolo","Terence","Huddersfield","Defender",3,3,"1.00","1.00"
"112",258,"Ings","Danny","Southampton","Forward",2.8,2.8,"0.70","1.00"
"113",328,"McCarthy","Alex","Southampton","Goalkeeper",2.8,2.8,"0.70","1.00"
"114",344,"Lemina","Mario","Southampton","Midfielder",2.8,2.8,"0.70","1.00"
"115",363,"Lamela","Erik","Spurs","Midfielder",2.6,2.6,"1.30","1.00"
"116",445,"Foster","Ben","Watford","Goalkeeper",3.4,3.4,"0.68","1.00"
"117",406,"Rice","Declan","West Ham","Defender",2.2,2.2,"1.10","1.00"
"118",409,"Diop","Issa","West Ham","Defender",2.2,2.2,"1.10","1.00"
"119",415,"Antonio","Michail","West Ham","Midfielder",2.2,2.2,"1.10","1.00"
"120",490,"Hart","Joe","Burnley","Goalkeeper",3.2,3.4,"0.80","0.94"
"121",394,"Deulofeu","Gerard","Watford","Midfielder",3.2,3.4,"0.64","0.94"
"122",24,"Begovic","Asmir","Bournemouth","Goalkeeper",2.8,3,"1.40","0.93"
"123",90,"Morrison","Sean","Cardiff","Defender",2.6,2.8,"0.87","0.93"
"124",478,"Schürrle","André","Fulham","Midfielder",2.6,2.8,"0.87","0.93"
"125",461,"Durm","Erik","Huddersfield","Defender",2.8,3,"0.93","0.93"
"126",254,"Milner","James","Liverpool","Midfielder",2.6,2.8,"1.30","0.93"
"127",302,"Pogba","Paul","Man Utd","Midfielder",2.8,3,"0.70","0.93"
"128",313,"Dummett","Paul","Newcastle","Defender",2.8,3,"0.93","0.93"
"129",349,"Gabbiadini","Manolo","Southampton","Forward",2.6,2.8,"0.65","0.93"
"130",353,"Alderweireld","Toby","Spurs","Defender",2.4,2.6,"1.20","0.92"
"131",489,"Snodgrass","Robert","West Ham","Midfielder",2,2.2,"1.00","0.91"
"132",539,"Diangana","Grady","West Ham","Midfielder",2,2.2,"1.00","0.91"
"133",26,"Francis","Simon","Bournemouth","Defender",2.6,3,"1.30","0.87"
"134",138,"Tomkins","James","Crystal Palace","Defender",2.8,3.2,"0.93","0.87"
"135",299,"Herrera","Ander","Man Utd","Midfielder",2.6,3,"0.65","0.87"
"136",433,"da Silva Neves","Rúben Diogo","Wolves","Midfielder",2.6,3,"0.65","0.87"
"137",242,"Gomez","Joseph","Liverpool","Defender",2.4,2.8,"1.20","0.86"
"138",361,"Dier","Eric","Spurs","Midfielder",2.2,2.6,"1.10","0.85"
"139",369,"Sissoko","Moussa","Spurs","Midfielder",2.2,2.6,"1.10","0.85"
"140",84,"Vokes","Sam","Burnley","Forward",2.8,3.4,"0.70","0.82"
"141",122,"Hazard","Eden","Chelsea","Midfielder",2.8,3.4,"0.93","0.82"
"142",124,"Borges Da Silva","Willian","Chelsea","Midfielder",2.8,3.4,"0.93","0.82"
"143",132,"Loftus-Cheek","Ruben","Chelsea","Midfielder",2.8,3.4,"0.93","0.82"
"144",405,"Zabaleta","Pablo","West Ham","Defender",1.8,2.2,"0.90","0.82"
"145",292,"Lindelöf","Victor","Man Utd","Defender",2.4,3,"0.60","0.80"
"146",311,"Clark","Ciaran","Newcastle","Defender",2.4,3,"0.80","0.80"
"147",317,"Ritchie","Matt","Newcastle","Midfielder",2.4,3,"0.80","0.80"
"148",319,"Diamé","Mohamed","Newcastle","Midfielder",2.4,3,"0.80","0.80"
"149",425,"Doherty","Matt","Wolves","Defender",2.4,3,"0.60","0.80"
"150",88,"Etheridge","Neil","Cardiff","Goalkeeper",2.2,2.8,"0.73","0.79"
"151",509,"Rico","Sergio","Fulham","Goalkeeper",2.2,2.8,"0.73","0.79"
"152",343,"Redmond","Nathan","Southampton","Midfielder",2.2,2.8,"0.55","0.79"
"153",6,"Holding","Rob","Arsenal","Defender",2,2.6,"0.50","0.77"
"154",15,"Iwobi","Alex","Arsenal","Midfielder",2,2.6,"0.50","0.77"
"155",356,"Davies","Ben","Spurs","Defender",2,2.6,"1.00","0.77"
"156",76,"Gudmundsson","Johann Berg","Burnley","Midfielder",2.6,3.4,"0.65","0.76"
"157",224,"Albrighton","Marc","Leicester","Midfielder",2.6,3.4,"1.30","0.76"
"158",507,"Anício Caldeira Duarte","Bernard","Everton","Midfielder",2.4,3.2,"1.20","0.75"
"159",494,"Lerma","Jefferson","Bournemouth","Midfielder",2.2,3,"1.10","0.73"
"160",193,"Löwe","Chris","Huddersfield","Defender",2.2,3,"0.73","0.73"
"161",202,"Billing","Philip","Huddersfield","Midfielder",2.2,3,"0.73","0.73"
"162",262,"Stones","John","Man City","Defender",2.2,3,"0.73","0.73"
"163",272,"Luiz Rosa","Fernando","Man City","Midfielder",2.2,3,"0.73","0.73"
"164",324,"Ki","Sung-yueng","Newcastle","Midfielder",2.2,3,"0.73","0.73"
"165",87,"Wood","Chris","Burnley","Forward",2.4,3.4,"0.60","0.71"
"166",376,"Cathcart","Craig","Watford","Defender",2.4,3.4,"0.48","0.71"
"167",382,"Mariappa","Adrian","Watford","Defender",2.4,3.4,"0.48","0.71"
"168",524,"Success Ajayi","Isaac","Watford","Forward",2.4,3.4,"0.48","0.71"
"169",151,"Zaha","Wilfried","Crystal Palace","Forward",2.2,3.2,"0.73","0.69"
"170",168,"Gueye","Idrissa","Everton","Midfielder",2.2,3.2,"1.10","0.69"
"171",508,"Tavares Gomes","André Filipe","Everton","Midfielder",2.2,3.2,"1.10","0.69"
"172",28,"Daniels","Charlie","Bournemouth","Defender",2,3,"1.00","0.67"
"173",31,"Aké","Nathan","Bournemouth","Defender",2,3,"1.00","0.67"
"174",61,"Izquierdo Mena","José Heriberto","Brighton","Midfielder",2,3,"1.00","0.67"
"175",66,"Andone","Florin","Brighton","Forward",2,3,"1.00","0.67"
"176",267,"Mendy","Benjamin","Man City","Defender",2,3,"0.67","0.67"
"177",284,"Smalling","Chris","Man Utd","Defender",2,3,"0.50","0.67"
"178",296,"Matic","Nemanja","Man Utd","Midfielder",2,3,"0.50","0.67"
"179",312,"Lascelles","Jamaal","Newcastle","Defender",2,3,"0.67","0.67"
"180",435,"Costa","Hélder","Wolves","Midfielder",2,3,"0.50","0.67"
"181",459,"Frello Filho","Jorge Luiz","Chelsea","Midfielder",2.2,3.4,"0.73","0.65"
"182",233,"Maddison","James","Leicester","Midfielder",2.2,3.4,"1.10","0.65"
"183",527,"Mendy","Nampalys","Leicester","Midfielder",2.2,3.4,"1.10","0.65"
"184",390,"Doucouré","Abdoulaye","Watford","Midfielder",2.2,3.4,"0.44","0.65"
"185",106,"Murphy","Josh","Cardiff","Midfielder",1.8,2.8,"0.60","0.64"
"186",110,"Reid","Bobby","Cardiff","Forward",1.8,2.8,"0.60","0.64"
"187",504,"Camarasa","Víctor","Cardiff","Midfielder",1.8,2.8,"0.60","0.64"
"188",182,"Cairney","Tom","Fulham","Midfielder",1.8,2.8,"0.60","0.64"
"189",455,"Le Marchand","Maxime","Fulham","Defender",1.8,2.8,"0.60","0.64"
"190",456,"Seri","Jean Michael","Fulham","Midfielder",1.8,2.8,"0.60","0.64"
"191",255,"Tavares","Fabio Henrique","Liverpool","Midfielder",1.8,2.8,"0.90","0.64"
"192",413,"Obiang","Pedro","West Ham","Midfielder",1.4,2.2,"0.70","0.64"
"193",486,"Meyer","Max","Crystal Palace","Midfielder",2,3.2,"0.67","0.62"
"194",550,"Obafemi","Michael","Southampton","Forward",1.75,2.8,"0.44","0.62"
"195",27,"Cook","Steve","Bournemouth","Defender",1.8,3,"0.90","0.60"
"196",39,"Cook","Lewis","Bournemouth","Midfielder",1.8,3,"0.90","0.60"
"197",45,"King","Joshua","Bournemouth","Forward",1.8,3,"0.90","0.60"
"198",55,"Knockaert","Anthony","Brighton","Midfielder",1.8,3,"0.90","0.60"
"199",57,"Kayal","Beram","Brighton","Midfielder",1.8,3,"0.90","0.60"
"200",293,"Young","Ashley","Man Utd","Defender",1.8,3,"0.45","0.60"
"201",454,"dos Santos Patrício","Rui Pedro","Wolves","Goalkeeper",1.8,3,"0.45","0.60"
"202",475,"Santos Moutinho","João Filipe Iria","Wolves","Midfielder",1.8,3,"0.45","0.60"
"203",378,"Holebas","José","Watford","Defender",2,3.4,"0.40","0.59"
"204",92,"Ecuele Manga","Bruno","Cardiff","Defender",1.6,2.8,"0.53","0.57"
"205",535,"Harris","Kadeem","Cardiff","Midfielder",1.6,2.8,"0.53","0.57"
"206",239,"Lovren","Dejan","Liverpool","Defender",1.6,2.8,"0.80","0.57"
"207",402,"Cresswell","Aaron","West Ham","Defender",1.2,2.2,"0.60","0.55"
"208",4,"Bellerín","Héctor","Arsenal","Defender",1.4,2.6,"0.35","0.54"
"209",7,"Mustafi","Shkodran","Arsenal","Defender",1.4,2.6,"0.35","0.54"
"210",357,"Trippier","Kieran","Spurs","Defender",1.4,2.6,"0.70","0.54"
"211",360,"Aurier","Serge","Spurs","Defender",1.4,2.6,"0.70","0.54"
"212",51,"Bong","Gaëtan","Brighton","Defender",1.6,3,"0.80","0.53"
"213",74,"Taylor","Charlie","Burnley","Defender",1.8,3.4,"0.45","0.53"
"214",82,"Cork","Jack","Burnley","Midfielder",1.8,3.4,"0.45","0.53"
"215",264,"Otamendi","Nicolás","Man City","Defender",1.6,3,"0.53","0.53"
"216",269,"Delph","Fabian","Man City","Defender",1.6,3,"0.53","0.53"
"217",289,"Darmian","Matteo","Man Utd","Defender",1.6,3,"0.40","0.53"
"218",386,"Masina","Adam","Watford","Defender",1.8,3.4,"0.36","0.53"
"219",392,"Hughes","Will","Watford","Midfielder",1.8,3.4,"0.36","0.53"
"220",483,"Castro Otto","Jonathan","Wolves","Defender",1.6,3,"0.40","0.53"
"221",333,"Stephens","Jack","Southampton","Defender",1.4,2.8,"0.35","0.50"
"222",29,"Smith","Adam","Bournemouth","Defender",1.4,3,"0.70","0.47"
"223",36,"Stanislas","Junior","Bournemouth","Midfielder",1.4,3,"0.70","0.47"
"224",70,"Mee","Ben","Burnley","Defender",1.6,3.4,"0.40","0.47"
"225",73,"Long","Kevin","Burnley","Defender",1.6,3.4,"0.40","0.47"
"226",77,"Defour","Steven","Burnley","Midfielder",1.6,3.4,"0.40","0.47"
"227",79,"Brady","Robbie","Burnley","Midfielder",1.6,3.4,"0.40","0.47"
"228",83,"Lennon","Aaron","Burnley","Midfielder",1.6,3.4,"0.40","0.47"
"229",133,"Giroud","Olivier","Chelsea","Forward",1.6,3.4,"0.53","0.47"
"230",499,"Kovacic","Mateo","Chelsea","Midfielder",1.6,3.4,"0.53","0.47"
"231",211,"Mounie","Steve","Huddersfield","Forward",1.4,3,"0.47","0.47"
"232",281,"de Jesus","Gabriel Fernando","Man City","Forward",1.4,3,"0.47","0.47"
"233",295,"Sánchez","Alexis","Man Utd","Midfielder",1.4,3,"0.35","0.47"
"234",389,"Capoue","Etienne","Watford","Midfielder",1.6,3.4,"0.32","0.47"
"235",423,"Boly","Willy","Wolves","Defender",1.4,3,"0.35","0.47"
"236",430,"Coady","Conor","Wolves","Defender",1.4,3,"0.35","0.47"
"237",500,"Traoré","Adama","Wolves","Midfielder",1.4,3,"0.35","0.47"
"238",98,"Ralls","Joe","Cardiff","Midfielder",1.2,2.8,"0.40","0.43"
"239",543,"Origi","Divock","Liverpool","Forward",1.2,2.8,"0.60","0.43"
"240",330,"Bertrand","Ryan","Southampton","Defender",1.2,2.8,"0.30","0.43"
"241",336,"Hoedt","Wesley","Southampton","Defender",1.2,2.8,"0.30","0.43"
"242",69,"Lowton","Matthew","Burnley","Defender",1.4,3.4,"0.35","0.41"
"243",236,"Iheanacho","Kelechi","Leicester","Forward",1.4,3.4,"0.70","0.41"
"244",194,"Smith","Tommy","Huddersfield","Defender",1.2,3,"0.40","0.40"
"245",13,"Özil","Mesut","Arsenal","Midfielder",1,2.6,"0.25","0.38"
"246",33,"Arter","Harry","Cardiff","Midfielder",1,2.8,"0.33","0.36"
"247",181,"Odoi","Denis","Fulham","Defender",1,2.8,"0.33","0.36"
"248",512,"Zambo Anguissa","André-Frank","Fulham","Midfielder",1,2.8,"0.33","0.36"
"249",340,"Højbjerg","Pierre-Emile","Southampton","Midfielder",1,2.8,"0.25","0.36"
"250",346,"Elyounoussi","Mohamed","Southampton","Midfielder",1,2.8,"0.25","0.36"
"251",348,"Austin","Charlie","Southampton","Forward",1,2.8,"0.25","0.36"
"252",556,"Valery","Yan","Southampton","Defender",1,2.8,"0.25","0.36"
"253",410,"Masuaku","Arthur","West Ham","Midfielder",0.8,2.2,"0.40","0.36"
"254",447,"Wilshere","Jack","West Ham","Midfielder",0.8,2.2,"0.40","0.36"
"255",80,"Westwood","Ashley","Burnley","Midfielder",1.2,3.4,"0.30","0.35"
"256",37,"Gosling","Dan","Bournemouth","Midfielder",1,3,"0.50","0.33"
"257",476,"Jahanbakhsh","Alireza","Brighton","Midfielder",1,3,"0.50","0.33"
"258",210,"Depoitre","Laurent","Huddersfield","Forward",1,3,"0.33","0.33"
"259",297,"Mata","Juan","Man Utd","Midfielder",1,3,"0.25","0.33"
"260",300,"Lingard","Jesse","Man Utd","Midfielder",1,3,"0.25","0.33"
"261",318,"Shelvey","Jonjo","Newcastle","Midfielder",1,3,"0.33","0.33"
"262",427,"Bennett","Ryan","Wolves","Defender",1,3,"0.25","0.33"
"263",451,"Guendouzi","Matteo","Arsenal","Midfielder",0.8,2.6,"0.20","0.31"
"264",505,"Ayew","Jordan","Crystal Palace","Forward",1,3.2,"0.33","0.31"
"265",170,"Lookman","Ademola","Everton","Midfielder",1,3.2,"0.50","0.31"
"266",526,"Zouma","Kurt","Everton","Defender",1,3.2,"0.50","0.31"
"267",368,"Winks","Harry","Spurs","Midfielder",0.8,2.6,"0.40","0.31"
"268",78,"Hendrick","Jeff","Burnley","Midfielder",1,3.4,"0.25","0.29"
"269",460,"Christie","Cyrus","Fulham","Defender",0.8,2.8,"0.27","0.29"
"270",228,"Iborra","Vicente","Leicester","Midfielder",1,3.4,"0.50","0.29"
"271",331,"Yoshida","Maya","Southampton","Defender",0.8,2.8,"0.20","0.29"
"272",59,"Groß","Pascal","Brighton","Midfielder",0.8,3,"0.40","0.27"
"273",60,"Pröpper","Davy","Brighton","Midfielder",0.8,3,"0.40","0.27"
"274",440,"Fernandes da Silva Junior","Bernardo","Brighton","Defender",0.8,3,"0.40","0.27"
"275",466,"Bissouma","Yves","Brighton","Midfielder",0.8,3,"0.40","0.27"
"276",514,"Mbenza","Isaac","Huddersfield","Midfielder",0.8,3,"0.27","0.27"
"277",286,"Shaw","Luke","Man Utd","Defender",0.8,3,"0.20","0.27"
"278",298,"Fellaini","Marouane","Man Utd","Midfielder",0.8,3,"0.20","0.27"
"279",432,"Jota","Diogo","Wolves","Midfielder",0.8,3,"0.20","0.27"
"280",448,"Gibbs-White","Morgan","Wolves","Midfielder",0.8,3,"0.20","0.27"
"281",141,"Schlupp","Jeffrey","Crystal Palace","Defender",0.8,3.2,"0.27","0.25"
"282",175,"Calvert-Lewin","Dominic","Everton","Forward",0.8,3.2,"0.40","0.25"
"283",85,"Barnes","Ashley","Burnley","Forward",0.8,3.4,"0.20","0.24"
"284",235,"Okazaki","Shinji","Leicester","Forward",0.8,3.4,"0.40","0.24"
"285",492,"Ghezzal","Rachid","Leicester","Midfielder",0.8,3.4,"0.40","0.24"
"286",395,"Gray","Andre","Watford","Forward",0.8,3.4,"0.16","0.24"
"287",396,"Deeney","Troy","Watford","Forward",0.8,3.4,"0.16","0.24"
"288",359,"Sánchez","Davinson","Spurs","Defender",0.6,2.6,"0.30","0.23"
"289",362,"Dembélé","Mousa","Spurs","Midfielder",0.6,2.6,"0.30","0.23"
"290",366,"Wanyama","Victor","Spurs","Midfielder",0.6,2.6,"0.30","0.23"
"291",467,"Cunninghamm","Greg","Cardiff","Defender",0.6,2.8,"0.20","0.21"
"292",185,"Johansen","Stefan","Fulham","Midfielder",0.6,2.8,"0.20","0.21"
"293",189,"Kamara","Aboubakar","Fulham","Forward",0.6,2.8,"0.20","0.21"
"294",250,"Lallana","Adam","Liverpool","Midfielder",0.6,2.8,"0.30","0.21"
"295",338,"Ward-Prowse","James","Southampton","Midfielder",0.6,2.8,"0.15","0.21"
"296",339,"Romeu Vidal","Oriol","Southampton","Midfielder",0.6,2.8,"0.15","0.21"
"297",347,"Long","Shane","Southampton","Forward",0.6,2.8,"0.15","0.21"
"298",35,"Surman","Andrew","Bournemouth","Midfielder",0.6,3,"0.30","0.20"
"299",38,"Ibe","Jordon","Bournemouth","Midfielder",0.6,3,"0.30","0.20"
"300",56,"Stephens","Dale","Brighton","Midfielder",0.6,3,"0.30","0.20"
"301",277,"Foden","Phil","Man City","Midfielder",0.6,3,"0.20","0.20"
"302",304,"Rodrigues de Paula Santos","Frederico","Man Utd","Midfielder",0.6,3,"0.15","0.20"
"303",482,"Schär","Fabian","Newcastle","Defender",0.6,3,"0.20","0.20"
"304",488,"Muto","Yoshinori","Newcastle","Forward",0.6,3,"0.20","0.20"
"305",153,"Sørloth","Alexander","Crystal Palace","Forward",0.6,3.2,"0.20","0.19"
"306",123,"Fàbregas","Cesc","Chelsea","Midfielder",0.6,3.4,"0.20","0.18"
"307",220,"Maguire","Harry","Leicester","Defender",0.6,3.4,"0.30","0.18"
"308",515,"Söyüncü","Caglar","Leicester","Defender",0.6,3.4,"0.30","0.18"
"309",387,"Chalobah","Nathaniel","Watford","Midfielder",0.6,3.4,"0.12","0.18"
"310",403,"Ogbonna","Angelo","West Ham","Defender",0.4,2.2,"0.20","0.18"
"311",12,"Papastathopoulos","Sokratis","Arsenal","Defender",0.4,2.6,"0.10","0.15"
"312",21,"Welbeck","Danny","Arsenal","Forward",0.4,2.6,"0.10","0.15"
"313",94,"Bennett","Joe","Cardiff","Defender",0.4,2.8,"0.13","0.14"
