"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"55",102,"Gunnarsson","Aron","Cardiff","Midfielder",3.6,2.8,"1.80","1.29"
"56",147,"McArthur","James","Crystal Palace","Midfielder",4.4,3.4,"1.47","1.29"
"57",215,"Morgan","Wes","Leicester","Defender",4.4,3.4,"1.10","1.29"
"58",365,"Alli","Bamidele","Spurs","Midfielder",3.6,2.8,"1.20","1.29"
"59",516,"Fernández","Federico","Newcastle","Defender",3.8,3,"1.27","1.27"
"60",62,"Murray","Glenn","Brighton","Forward",4,3.2,"2.00","1.25"
"61",135,"Hennessey","Wayne","Crystal Palace","Goalkeeper",4.2,3.4,"1.40","1.24"
"62",184,"Sessegnon","Ryan","Fulham","Midfielder",3.2,2.6,"0.80","1.23"
"63",8,"Kolasinac","Sead","Arsenal","Defender",3.4,2.8,"1.70","1.21"
"64",90,"Morrison","Sean","Cardiff","Defender",3.4,2.8,"1.70","1.21"
"65",191,"Lössl","Jonas","Huddersfield","Goalkeeper",3.4,2.8,"0.85","1.21"
"66",201,"Hogg","Jonathan","Huddersfield","Midfielder",3.4,2.8,"0.85","1.21"
"67",206,"Pritchard","Alex","Huddersfield","Midfielder",3.4,2.8,"0.85","1.21"
"68",305,"Rashford","Marcus","Man Utd","Forward",3.4,2.8,"1.70","1.21"
"69",490,"Hart","Joe","Burnley","Goalkeeper",3.6,3,"1.80","1.20"
"70",113,"Azpilicueta","César","Chelsea","Defender",3.8,3.2,"0.76","1.19"
"71",122,"Hazard","Eden","Chelsea","Midfielder",3.8,3.2,"0.76","1.19"
"72",154,"Pickford","Jordan","Everton","Goalkeeper",4,3.4,"1.33","1.18"
"73",222,"Evans","Jonny","Leicester","Defender",4,3.4,"1.00","1.18"
"74",234,"Vardy","Jamie","Leicester","Forward",4,3.4,"1.00","1.18"
"75",502,"Pérez","Lucas","West Ham","Forward",2.6,2.2,"1.30","1.18"
"76",91,"Bamba","Sol","Cardiff","Defender",3.2,2.8,"1.60","1.14"
"77",197,"Hadergjonaj","Florent","Huddersfield","Defender",3.2,2.8,"0.80","1.14"
"78",306,"Lukaku","Romelu","Man Utd","Forward",3.2,2.8,"1.60","1.14"
"79",351,"Lloris","Hugo","Spurs","Goalkeeper",3.2,2.8,"1.07","1.14"
"80",390,"Doucouré","Abdoulaye","Watford","Midfielder",3.2,2.8,"1.07","1.14"
"81",116,"Luiz Moreira Marinho","David","Chelsea","Defender",3.6,3.2,"0.72","1.12"
"82",162,"Keane","Michael","Everton","Defender",3.8,3.4,"1.27","1.12"
"83",484,"Digne","Lucas","Everton","Defender",3.8,3.4,"1.27","1.12"
"84",233,"Maddison","James","Leicester","Midfielder",3.8,3.4,"0.95","1.12"
"85",260,"Santana de Moraes","Ederson","Man City","Goalkeeper",3,2.8,"0.75","1.07"
"86",282,"De Gea","David","Man Utd","Goalkeeper",3,2.8,"1.50","1.07"
"87",434,"Cavaleiro","Ivan","Wolves","Midfielder",3.2,3,"1.60","1.07"
"88",134,"Morata","Álvaro","Chelsea","Forward",3.4,3.2,"0.68","1.06"
"89",506,"Mina","Yerry","Everton","Defender",3.6,3.4,"1.20","1.06"
"90",251,"Mané","Sadio","Liverpool","Midfielder",3.4,3.2,"1.13","1.06"
"91",2,"Leno","Bernd","Arsenal","Goalkeeper",2.8,2.8,"1.40","1.00"
"92",14,"Ramsey","Aaron","Arsenal","Midfielder",2.8,2.8,"1.40","1.00"
"93",18,"Mkhitaryan","Henrikh","Arsenal","Midfielder",2.8,2.8,"1.40","1.00"
"94",66,"Andone","Florin","Brighton","Forward",3.2,3.2,"1.60","1.00"
"95",88,"Etheridge","Neil","Cardiff","Goalkeeper",2.8,2.8,"1.40","1.00"
"96",132,"Loftus-Cheek","Ruben","Chelsea","Midfielder",3.2,3.2,"0.64","1.00"
"97",142,"van Aanholt","Patrick","Crystal Palace","Defender",3.4,3.4,"1.13","1.00"
"98",150,"Milivojevic","Luka","Crystal Palace","Midfielder",3.4,3.4,"1.13","1.00"
"99",509,"Rico","Sergio","Fulham","Goalkeeper",2.6,2.6,"0.65","1.00"
"100",461,"Durm","Erik","Huddersfield","Defender",2.8,2.8,"0.70","1.00"
"101",309,"Dubravka","Martin","Newcastle","Goalkeeper",3,3,"1.00","1.00"
"102",326,"Pérez","Ayoze","Newcastle","Forward",3,3,"1.00","1.00"
"103",406,"Rice","Declan","West Ham","Defender",2.2,2.2,"1.10","1.00"
"104",409,"Diop","Issa","West Ham","Defender",2.2,2.2,"1.10","1.00"
"105",425,"Doherty","Matt","Wolves","Defender",3,3,"1.50","1.00"
"106",118,"Rüdiger","Antonio","Chelsea","Defender",3,3.2,"0.60","0.94"
"107",143,"Sakho","Mamadou","Crystal Palace","Defender",3.2,3.4,"1.07","0.94"
"108",145,"Wan-Bissaka","Aaron","Crystal Palace","Defender",3.2,3.4,"1.07","0.94"
"109",7,"Mustafi","Shkodran","Arsenal","Defender",2.6,2.8,"1.30","0.93"
"110",76,"Gudmundsson","Johann Berg","Burnley","Midfielder",2.8,3,"1.40","0.93"
"111",82,"Cork","Jack","Burnley","Midfielder",2.8,3,"1.40","0.93"
"112",84,"Vokes","Sam","Burnley","Forward",2.8,3,"1.40","0.93"
"113",106,"Murphy","Josh","Cardiff","Midfielder",2.6,2.8,"1.30","0.93"
"114",268,"Laporte","Aymeric","Man City","Defender",2.6,2.8,"0.65","0.93"
"115",349,"Gabbiadini","Manolo","Southampton","Forward",2.8,3,"1.40","0.93"
"116",164,"Walcott","Theo","Everton","Midfielder",3,3.4,"1.00","0.88"
"117",225,"Gray","Demarai","Leicester","Midfielder",3,3.4,"0.75","0.88"
"118",87,"Wood","Chris","Burnley","Forward",2.6,3,"1.30","0.87"
"119",126,"Kanté","N'Golo","Chelsea","Midfielder",2.8,3.2,"0.56","0.87"
"120",458,"Nunes do Nascimento","Robert Kenedy","Newcastle","Midfielder",2.6,3,"0.87","0.87"
"121",99,"Hoilett","David Junior","Cardiff","Midfielder",2.4,2.8,"1.20","0.86"
"122",265,"Walker","Kyle","Man City","Defender",2.4,2.8,"0.60","0.86"
"123",353,"Alderweireld","Toby","Spurs","Defender",2.4,2.8,"0.80","0.86"
"124",478,"Schürrle","André","Fulham","Midfielder",2.2,2.6,"0.55","0.85"
"125",412,"Kouyaté","Cheikhou","Crystal Palace","Midfielder",2.8,3.4,"0.93","0.82"
"126",464,"Balbuena","Fabián","West Ham","Defender",1.8,2.2,"0.90","0.82"
"127",242,"Gomez","Joseph","Liverpool","Defender",2.6,3.2,"0.87","0.81"
"128",310,"Yedlin","DeAndre","Newcastle","Defender",2.4,3,"0.80","0.80"
"129",311,"Clark","Ciaran","Newcastle","Defender",2.4,3,"0.80","0.80"
"130",324,"Ki","Sung-yueng","Newcastle","Midfielder",2.4,3,"0.80","0.80"
"131",258,"Ings","Danny","Southampton","Forward",2.4,3,"1.20","0.80"
"132",332,"Soares","Cédric","Southampton","Defender",2.4,3,"1.20","0.80"
"133",202,"Billing","Philip","Huddersfield","Midfielder",2.2,2.8,"0.55","0.79"
"134",272,"Luiz Rosa","Fernando","Man City","Midfielder",2.2,2.8,"0.55","0.79"
"135",281,"de Jesus","Gabriel Fernando","Man City","Forward",2.2,2.8,"0.55","0.79"
"136",357,"Trippier","Kieran","Spurs","Defender",2.2,2.8,"0.73","0.79"
"137",361,"Dier","Eric","Spurs","Midfielder",2.2,2.8,"0.73","0.79"
"138",363,"Lamela","Erik","Spurs","Midfielder",2.2,2.8,"0.73","0.79"
"139",378,"Holebas","José","Watford","Defender",2.2,2.8,"0.73","0.79"
"140",189,"Kamara","Aboubakar","Fulham","Forward",2,2.6,"0.50","0.77"
"141",455,"Le Marchand","Maxime","Fulham","Defender",2,2.6,"0.50","0.77"
"142",138,"Tomkins","James","Crystal Palace","Defender",2.6,3.4,"0.87","0.76"
"143",224,"Albrighton","Marc","Leicester","Midfielder",2.6,3.4,"0.65","0.76"
"144",527,"Mendy","Nampalys","Leicester","Midfielder",2.6,3.4,"0.65","0.76"
"145",344,"Lemina","Mario","Southampton","Midfielder",2.2,3,"1.10","0.73"
"146",405,"Zabaleta","Pablo","West Ham","Defender",1.6,2.2,"0.80","0.73"
"147",539,"Diangana","Grady","West Ham","Midfielder",1.6,2.2,"0.80","0.73"
"148",432,"Jota","Diogo","Wolves","Midfielder",2.2,3,"1.10","0.73"
"149",433,"da Silva Neves","Rúben Diogo","Wolves","Midfielder",2.2,3,"1.10","0.73"
"150",6,"Holding","Rob","Arsenal","Defender",2,2.8,"1.00","0.71"
"151",15,"Iwobi","Alex","Arsenal","Midfielder",2,2.8,"1.00","0.71"
"152",17,"Xhaka","Granit","Arsenal","Midfielder",2,2.8,"1.00","0.71"
"153",42,"Brooks","David","Bournemouth","Midfielder",2.4,3.4,"0.60","0.71"
"154",168,"Gueye","Idrissa","Everton","Midfielder",2.4,3.4,"0.80","0.71"
"155",193,"Löwe","Chris","Huddersfield","Defender",2,2.8,"0.50","0.71"
"156",269,"Delph","Fabian","Man City","Defender",2,2.8,"0.50","0.71"
"157",284,"Smalling","Chris","Man Utd","Defender",2,2.8,"1.00","0.71"
"158",292,"Lindelöf","Victor","Man Utd","Defender",2,2.8,"1.00","0.71"
"159",296,"Matic","Nemanja","Man Utd","Midfielder",2,2.8,"1.00","0.71"
"160",300,"Lingard","Jesse","Man Utd","Midfielder",2,2.8,"1.00","0.71"
"161",369,"Sissoko","Moussa","Spurs","Midfielder",2,2.8,"0.67","0.71"
"162",445,"Foster","Ben","Watford","Goalkeeper",2,2.8,"0.67","0.71"
"163",49,"Duffy","Shane","Brighton","Defender",2.2,3.2,"1.10","0.69"
"164",61,"Izquierdo Mena","José Heriberto","Brighton","Midfielder",2.2,3.2,"1.10","0.69"
"165",182,"Cairney","Tom","Fulham","Midfielder",1.8,2.6,"0.45","0.69"
"166",456,"Seri","Jean Michael","Fulham","Midfielder",1.8,2.6,"0.45","0.69"
"167",252,"Wijnaldum","Georginio","Liverpool","Midfielder",2.2,3.2,"0.73","0.69"
"168",543,"Origi","Divock","Liverpool","Forward",2.2,3.2,"0.73","0.69"
"169",74,"Taylor","Charlie","Burnley","Defender",2,3,"1.00","0.67"
"170",319,"Diamé","Mohamed","Newcastle","Midfielder",2,3,"0.67","0.67"
"171",328,"McCarthy","Alex","Southampton","Goalkeeper",2,3,"1.00","0.67"
"172",343,"Redmond","Nathan","Southampton","Midfielder",2,3,"1.00","0.67"
"173",24,"Begovic","Asmir","Bournemouth","Goalkeeper",2.2,3.4,"0.55","0.65"
"174",45,"King","Joshua","Bournemouth","Forward",2.2,3.4,"0.55","0.65"
"175",486,"Meyer","Max","Crystal Palace","Midfielder",2.2,3.4,"0.73","0.65"
"176",507,"Anício Caldeira Duarte","Bernard","Everton","Midfielder",2.2,3.4,"0.73","0.65"
"177",508,"Tavares Gomes","André Filipe","Everton","Midfielder",2.2,3.4,"0.73","0.65"
"178",227,"Ndidi","Wilfred","Leicester","Midfielder",2.2,3.4,"0.55","0.65"
"179",92,"Ecuele Manga","Bruno","Cardiff","Defender",1.8,2.8,"0.90","0.64"
"180",504,"Camarasa","Víctor","Cardiff","Midfielder",1.8,2.8,"0.90","0.64"
"181",263,"Kompany","Vincent","Man City","Defender",1.8,2.8,"0.45","0.64"
"182",264,"Otamendi","Nicolás","Man City","Defender",1.8,2.8,"0.45","0.64"
"183",289,"Darmian","Matteo","Man Utd","Defender",1.8,2.8,"0.90","0.64"
"184",356,"Davies","Ben","Spurs","Defender",1.8,2.8,"0.60","0.64"
"185",391,"Pereyra","Roberto","Watford","Midfielder",1.8,2.8,"0.60","0.64"
"186",394,"Deulofeu","Gerard","Watford","Midfielder",1.8,2.8,"0.60","0.64"
"187",410,"Masuaku","Arthur","West Ham","Midfielder",1.4,2.2,"0.70","0.64"
"188",413,"Obiang","Pedro","West Ham","Midfielder",1.4,2.2,"0.70","0.64"
"189",47,"Ryan","Mathew","Brighton","Goalkeeper",2,3.2,"1.00","0.62"
"190",55,"Knockaert","Anthony","Brighton","Midfielder",2,3.2,"1.00","0.62"
"191",70,"Mee","Ben","Burnley","Defender",1.8,3,"0.90","0.60"
"192",79,"Brady","Robbie","Burnley","Midfielder",1.8,3,"0.90","0.60"
"193",83,"Lennon","Aaron","Burnley","Midfielder",1.8,3,"0.90","0.60"
"194",317,"Ritchie","Matt","Newcastle","Midfielder",1.8,3,"0.60","0.60"
"195",435,"Costa","Hélder","Wolves","Midfielder",1.8,3,"0.90","0.60"
"196",448,"Gibbs-White","Morgan","Wolves","Midfielder",1.8,3,"0.90","0.60"
"197",454,"dos Santos Patrício","Rui Pedro","Wolves","Goalkeeper",1.8,3,"0.90","0.60"
"198",494,"Lerma","Jefferson","Bournemouth","Midfielder",2,3.4,"0.50","0.59"
"199",151,"Zaha","Wilfried","Crystal Palace","Forward",2,3.4,"0.67","0.59"
"200",535,"Harris","Kadeem","Cardiff","Midfielder",1.6,2.8,"0.80","0.57"
"201",524,"Success Ajayi","Isaac","Watford","Forward",1.6,2.8,"0.53","0.57"
"202",124,"Borges Da Silva","Willian","Chelsea","Midfielder",1.8,3.2,"0.36","0.56"
"203",499,"Kovacic","Mateo","Chelsea","Midfielder",1.8,3.2,"0.36","0.56"
"204",73,"Long","Kevin","Burnley","Defender",1.6,3,"0.80","0.53"
"205",85,"Barnes","Ashley","Burnley","Forward",1.6,3,"0.80","0.53"
"206",313,"Dummett","Paul","Newcastle","Defender",1.6,3,"0.53","0.53"
"207",337,"Davis","Steven","Southampton","Midfielder",1.6,3,"0.80","0.53"
"208",348,"Austin","Charlie","Southampton","Forward",1.6,3,"0.80","0.53"
"209",475,"Santos Moutinho","João Filipe Iria","Wolves","Midfielder",1.6,3,"0.80","0.53"
"210",33,"Arter","Harry","Cardiff","Midfielder",1.4,2.8,"0.70","0.50"
"211",110,"Reid","Bobby","Cardiff","Forward",1.4,2.8,"0.70","0.50"
"212",459,"Frello Filho","Jorge Luiz","Chelsea","Midfielder",1.6,3.2,"0.32","0.50"
"213",293,"Young","Ashley","Man Utd","Defender",1.4,2.8,"0.70","0.50"
"214",295,"Sánchez","Alexis","Man Utd","Midfielder",1.4,2.8,"0.70","0.50"
"215",302,"Pogba","Paul","Man Utd","Midfielder",1.4,2.8,"0.70","0.50"
"216",360,"Aurier","Serge","Spurs","Defender",1.4,2.8,"0.47","0.50"
"217",376,"Cathcart","Craig","Watford","Defender",1.4,2.8,"0.47","0.50"
"218",383,"Femenía Far","Francisco","Watford","Defender",1.4,2.8,"0.47","0.50"
"219",392,"Hughes","Will","Watford","Midfielder",1.4,2.8,"0.47","0.50"
"220",26,"Francis","Simon","Bournemouth","Defender",1.6,3.4,"0.40","0.47"
"221",69,"Lowton","Matthew","Burnley","Defender",1.4,3,"0.70","0.47"
"222",80,"Westwood","Ashley","Burnley","Midfielder",1.4,3,"0.70","0.47"
"223",340,"Højbjerg","Pierre-Emile","Southampton","Midfielder",1.4,3,"0.70","0.47"
"224",550,"Obafemi","Michael","Southampton","Forward",1.4,3,"0.70","0.47"
"225",423,"Boly","Willy","Wolves","Defender",1.4,3,"0.70","0.47"
"226",181,"Odoi","Denis","Fulham","Defender",1.2,2.6,"0.30","0.46"
"227",460,"Christie","Cyrus","Fulham","Defender",1.2,2.6,"0.30","0.46"
"228",402,"Cresswell","Aaron","West Ham","Defender",1,2.2,"0.50","0.45"
"229",54,"Balogun","Leon","Brighton","Defender",1.4,3.2,"0.70","0.44"
"230",57,"Kayal","Beram","Brighton","Midfielder",1.4,3.2,"0.70","0.44"
"231",133,"Giroud","Olivier","Chelsea","Forward",1.4,3.2,"0.28","0.44"
"232",255,"Tavares","Fabio Henrique","Liverpool","Midfielder",1.4,3.2,"0.47","0.44"
"233",4,"Bellerín","Héctor","Arsenal","Defender",1.2,2.8,"0.60","0.43"
"234",194,"Smith","Tommy","Huddersfield","Defender",1.2,2.8,"0.30","0.43"
"235",211,"Mounie","Steve","Huddersfield","Forward",1.2,2.8,"0.30","0.43"
"236",262,"Stones","John","Man City","Defender",1.2,2.8,"0.30","0.43"
"237",382,"Mariappa","Adrian","Watford","Defender",1.2,2.8,"0.40","0.43"
"238",396,"Deeney","Troy","Watford","Forward",1.2,2.8,"0.40","0.43"
"239",36,"Stanislas","Junior","Bournemouth","Midfielder",1.4,3.4,"0.35","0.41"
"240",39,"Cook","Lewis","Bournemouth","Midfielder",1.4,3.4,"0.35","0.41"
"241",526,"Zouma","Kurt","Everton","Defender",1.4,3.4,"0.47","0.41"
"242",235,"Okazaki","Shinji","Leicester","Forward",1.4,3.4,"0.35","0.41"
"243",236,"Iheanacho","Kelechi","Leicester","Forward",1.4,3.4,"0.35","0.41"
"244",77,"Defour","Steven","Burnley","Midfielder",1.2,3,"0.60","0.40"
"245",430,"Coady","Conor","Wolves","Defender",1.2,3,"0.60","0.40"
"246",483,"Castro Otto","Jonathan","Wolves","Defender",1.2,3,"0.60","0.40"
"247",60,"Pröpper","Davy","Brighton","Midfielder",1.2,3.2,"0.60","0.37"
"248",239,"Lovren","Dejan","Liverpool","Defender",1.2,3.2,"0.40","0.37"
"249",451,"Guendouzi","Matteo","Arsenal","Midfielder",1,2.8,"0.50","0.36"
"250",98,"Ralls","Joe","Cardiff","Midfielder",1,2.8,"0.50","0.36"
"251",210,"Depoitre","Laurent","Huddersfield","Forward",1,2.8,"0.25","0.36"
"252",298,"Fellaini","Marouane","Man Utd","Midfielder",1,2.8,"0.50","0.36"
"253",368,"Winks","Harry","Spurs","Midfielder",1,2.8,"0.33","0.36"
"254",387,"Chalobah","Nathaniel","Watford","Midfielder",1,2.8,"0.33","0.36"
"255",411,"Noble","Mark","West Ham","Midfielder",0.8,2.2,"0.40","0.36"
"256",447,"Wilshere","Jack","West Ham","Midfielder",0.8,2.2,"0.40","0.36"
"257",27,"Cook","Steve","Bournemouth","Defender",1.2,3.4,"0.30","0.35"
"258",170,"Lookman","Ademola","Everton","Midfielder",1.2,3.4,"0.40","0.35"
"259",321,"Murphy","Jacob","Newcastle","Midfielder",1,3,"0.33","0.33"
"260",331,"Yoshida","Maya","Southampton","Defender",1,3,"0.50","0.33"
"261",427,"Bennett","Ryan","Wolves","Defender",1,3,"0.50","0.33"
"262",500,"Traoré","Adama","Wolves","Midfielder",1,3,"0.50","0.33"
"263",59,"Groß","Pascal","Brighton","Midfielder",1,3.2,"0.50","0.31"
"264",440,"Fernandes da Silva Junior","Bernardo","Brighton","Defender",1,3.2,"0.50","0.31"
"265",9,"Chambers","Calum","Fulham","Defender",0.8,2.6,"0.20","0.31"
"266",487,"Mawson","Alfie","Fulham","Defender",0.8,2.6,"0.20","0.31"
"267",512,"Zambo Anguissa","André-Frank","Fulham","Midfielder",0.8,2.6,"0.20","0.31"
"268",28,"Daniels","Charlie","Bournemouth","Defender",1,3.4,"0.25","0.29"
"269",31,"Aké","Nathan","Bournemouth","Defender",1,3.4,"0.25","0.29"
"270",141,"Schlupp","Jeffrey","Crystal Palace","Defender",1,3.4,"0.33","0.29"
"271",267,"Mendy","Benjamin","Man City","Defender",0.8,2.8,"0.20","0.29"
"272",395,"Gray","Andre","Watford","Forward",0.8,2.8,"0.27","0.29"
"273",78,"Hendrick","Jeff","Burnley","Midfielder",0.8,3,"0.40","0.27"
"274",482,"Schär","Fabian","Newcastle","Defender",0.8,3,"0.27","0.27"
"275",338,"Ward-Prowse","James","Southampton","Midfielder",0.8,3,"0.40","0.27"
"276",403,"Ogbonna","Angelo","West Ham","Defender",0.6,2.2,"0.30","0.27"
"277",466,"Bissouma","Yves","Brighton","Midfielder",0.8,3.2,"0.40","0.25"
"278",127,"Barkley","Ross","Chelsea","Midfielder",0.8,3.2,"0.16","0.25"
"279",243,"Matip","Joel","Liverpool","Defender",0.8,3.2,"0.27","0.25"
"280",256,"Keita","Naby","Liverpool","Midfielder",0.8,3.2,"0.27","0.25"
"281",37,"Gosling","Dan","Bournemouth","Midfielder",0.8,3.4,"0.20","0.24"
"282",505,"Ayew","Jordan","Crystal Palace","Forward",0.8,3.4,"0.27","0.24"
"283",175,"Calvert-Lewin","Dominic","Everton","Forward",0.8,3.4,"0.27","0.24"
"284",228,"Iborra","Vicente","Leicester","Midfielder",0.8,3.4,"0.20","0.24"
"285",515,"Söyüncü","Caglar","Leicester","Defender",0.8,3.4,"0.20","0.24"
"286",185,"Johansen","Stefan","Fulham","Midfielder",0.6,2.6,"0.15","0.23"
"287",513,"Vietto","Luciano","Fulham","Forward",0.6,2.6,"0.15","0.23"
"288",12,"Papastathopoulos","Sokratis","Arsenal","Defender",0.6,2.8,"0.30","0.21"
"289",13,"Özil","Mesut","Arsenal","Midfielder",0.6,2.8,"0.30","0.21"
"290",94,"Bennett","Joe","Cardiff","Defender",0.6,2.8,"0.30","0.21"
"291",467,"Cunninghamm","Greg","Cardiff","Defender",0.6,2.8,"0.30","0.21"
"292",514,"Mbenza","Isaac","Huddersfield","Midfielder",0.6,2.8,"0.15","0.21"
"293",277,"Foden","Phil","Man City","Midfielder",0.6,2.8,"0.15","0.21"
"294",297,"Mata","Juan","Man Utd","Midfielder",0.6,2.8,"0.30","0.21"
"295",354,"Rose","Danny","Spurs","Defender",0.6,2.8,"0.20","0.21"
"296",366,"Wanyama","Victor","Spurs","Midfielder",0.6,2.8,"0.20","0.21"
"297",312,"Lascelles","Jamaal","Newcastle","Defender",0.6,3,"0.20","0.20"
"298",315,"Manquillo","Javier","Newcastle","Defender",0.6,3,"0.20","0.20"
"299",320,"Atsu","Christian","Newcastle","Midfielder",0.6,3,"0.20","0.20"
"300",327,"Mato Sanmartín","Jose Luis","Newcastle","Forward",0.6,3,"0.20","0.20"
"301",346,"Elyounoussi","Mohamed","Southampton","Midfielder",0.6,3,"0.30","0.20"
"302",431,"Silva Nascimento Vinagre","Rúben Gonçalo","Wolves","Defender",0.6,3,"0.30","0.20"
"303",50,"Saltor Grau","Bruno","Brighton","Defender",0.6,3.2,"0.30","0.19"
"304",503,"Montoya","Martín","Brighton","Defender",0.6,3.2,"0.30","0.19"
"305",123,"Fàbregas","Cesc","Chelsea","Midfielder",0.6,3.2,"0.12","0.19"
"306",249,"Henderson","Jordan","Liverpool","Midfielder",0.6,3.2,"0.20","0.19"
"307",472,"Sturridge","Daniel","Liverpool","Forward",0.6,3.2,"0.20","0.19"
"308",35,"Surman","Andrew","Bournemouth","Midfielder",0.6,3.4,"0.15","0.18"
"309",38,"Ibe","Jordon","Bournemouth","Midfielder",0.6,3.4,"0.15","0.18"
"310",153,"Sørloth","Alexander","Crystal Palace","Forward",0.6,3.4,"0.20","0.18"
"311",177,"Tosun","Cenk","Everton","Forward",0.6,3.4,"0.20","0.18"
