"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"41",432,"Jota","Diogo","Wolves","Midfielder",4.8,3.2,"2.40","1.50"
"42",504,"Camarasa","Víctor","Cardiff","Midfielder",3.8,2.6,"1.90","1.46"
"43",132,"Loftus-Cheek","Ruben","Chelsea","Midfielder",3.8,2.6,"1.27","1.46"
"44",365,"Alli","Bamidele","Spurs","Midfielder",4,2.8,"1.33","1.43"
"45",85,"Barnes","Ashley","Burnley","Forward",3.4,2.4,"1.13","1.42"
"46",490,"Hart","Joe","Burnley","Goalkeeper",3.4,2.4,"1.13","1.42"
"47",343,"Redmond","Nathan","Southampton","Midfielder",4.8,3.4,"2.40","1.41"
"48",58,"March","Solomon","Brighton","Midfielder",5,3.6,"1.25","1.39"
"49",493,"Rondón","Salomón","Newcastle","Forward",5,3.6,"1.00","1.39"
"50",40,"Fraser","Ryan","Bournemouth","Midfielder",4.4,3.2,"1.10","1.38"
"51",102,"Gunnarsson","Aron","Cardiff","Midfielder",3.6,2.6,"1.80","1.38"
"52",113,"Azpilicueta","César","Chelsea","Defender",3.6,2.6,"1.20","1.38"
"53",118,"Rüdiger","Antonio","Chelsea","Defender",3.6,2.6,"1.20","1.38"
"54",257,"Firmino","Roberto","Liverpool","Forward",4.4,3.2,"2.20","1.38"
"55",223,"Mahrez","Riyad","Man City","Midfielder",3.8,2.8,"1.27","1.36"
"56",270,"Sterling","Raheem","Man City","Midfielder",3.8,2.8,"1.27","1.36"
"57",276,"Veiga de Carvalho e Silva","Bernardo Mota","Man City","Midfielder",3.8,2.8,"1.27","1.36"
"58",43,"Wilson","Callum","Bournemouth","Forward",4.2,3.2,"1.05","1.31"
"59",88,"Etheridge","Neil","Cardiff","Goalkeeper",3.4,2.6,"1.70","1.31"
"60",90,"Morrison","Sean","Cardiff","Defender",3.4,2.6,"1.70","1.31"
"61",306,"Lukaku","Romelu","Man Utd","Forward",3.4,2.6,"1.70","1.31"
"62",406,"Rice","Declan","West Ham","Defender",3.4,2.6,"1.70","1.31"
"63",353,"Alderweireld","Toby","Spurs","Defender",3.6,2.8,"1.20","1.29"
"64",234,"Vardy","Jamie","Leicester","Forward",3.8,3,"0.76","1.27"
"65",42,"Brooks","David","Bournemouth","Midfielder",4,3.2,"1.00","1.25"
"66",22,"Lacazette","Alexandre","Arsenal","Forward",4.2,3.4,"1.40","1.24"
"67",258,"Ings","Danny","Southampton","Forward",4.2,3.4,"2.10","1.24"
"68",101,"Paterson","Callum","Cardiff","Midfielder",3.2,2.6,"1.60","1.23"
"69",484,"Digne","Lucas","Everton","Defender",3.2,2.6,"1.60","1.23"
"70",301,"Martial","Anthony","Man Utd","Midfielder",3.2,2.6,"1.60","1.23"
"71",415,"Antonio","Michail","West Ham","Midfielder",3.2,2.6,"1.60","1.23"
"72",315,"Manquillo","Javier","Newcastle","Defender",4.4,3.6,"0.88","1.22"
"73",351,"Lloris","Hugo","Spurs","Goalkeeper",3.4,2.8,"1.13","1.21"
"74",356,"Davies","Ben","Spurs","Defender",3.4,2.8,"1.13","1.21"
"75",221,"Barbosa Pereira","Ricardo Domingos","Leicester","Defender",3.6,3,"0.72","1.20"
"76",115,"Alonso","Marcos","Chelsea","Defender",3,2.6,"1.00","1.15"
"77",164,"Walcott","Theo","Everton","Midfielder",3,2.6,"1.50","1.15"
"78",293,"Young","Ashley","Man Utd","Defender",3,2.6,"1.50","1.15"
"79",302,"Pogba","Paul","Man Utd","Midfielder",3,2.6,"1.50","1.15"
"80",378,"Holebas","José","Watford","Defender",3,2.6,"0.75","1.15"
"81",409,"Diop","Issa","West Ham","Defender",3,2.6,"1.50","1.15"
"82",370,"Rodrigues Moura da Silva","Lucas","Spurs","Midfielder",3.2,2.8,"1.07","1.14"
"83",215,"Morgan","Wes","Leicester","Defender",3.4,3,"0.68","1.13"
"84",309,"Dubravka","Martin","Newcastle","Goalkeeper",4,3.6,"0.80","1.11"
"85",106,"Murphy","Josh","Cardiff","Midfielder",2.8,2.6,"1.40","1.08"
"86",297,"Mata","Juan","Man Utd","Midfielder",2.8,2.6,"1.40","1.08"
"87",189,"Kamara","Aboubakar","Fulham","Forward",3.2,3,"1.07","1.07"
"88",195,"Jorgensen","Mathias","Huddersfield","Defender",3.2,3,"0.80","1.07"
"89",357,"Trippier","Kieran","Spurs","Defender",3,2.8,"1.00","1.07"
"90",143,"Sakho","Mamadou","Crystal Palace","Defender",3.6,3.4,"1.80","1.06"
"91",18,"Mkhitaryan","Henrikh","Arsenal","Midfielder",3.4,3.4,"1.13","1.00"
"92",486,"Meyer","Max","Crystal Palace","Midfielder",3.4,3.4,"1.70","1.00"
"93",172,"Sigurdsson","Gylfi","Everton","Midfielder",2.6,2.6,"1.30","1.00"
"94",175,"Calvert-Lewin","Dominic","Everton","Forward",2.6,2.6,"1.30","1.00"
"95",509,"Rico","Sergio","Fulham","Goalkeeper",3,3,"1.00","1.00"
"96",219,"Chilwell","Benjamin","Leicester","Defender",3,3,"0.60","1.00"
"97",251,"Mané","Sadio","Liverpool","Midfielder",3.2,3.2,"1.60","1.00"
"98",254,"Milner","James","Liverpool","Midfielder",3.2,3.2,"1.60","1.00"
"99",396,"Deeney","Troy","Watford","Forward",2.6,2.6,"0.65","1.00"
"100",405,"Zabaleta","Pablo","West Ham","Defender",2.6,2.6,"1.30","1.00"
"101",410,"Masuaku","Arthur","West Ham","Midfielder",2.6,2.6,"1.30","1.00"
"102",464,"Balbuena","Fabián","West Ham","Defender",2.6,2.6,"1.30","1.00"
"103",502,"Pérez","Lucas","West Ham","Forward",2.6,2.6,"1.30","1.00"
"104",8,"Kolasinac","Sead","Arsenal","Defender",3.2,3.4,"1.07","0.94"
"105",24,"Begovic","Asmir","Bournemouth","Goalkeeper",3,3.2,"0.75","0.94"
"106",66,"Andone","Florin","Brighton","Forward",3.4,3.6,"0.85","0.94"
"107",141,"Schlupp","Jeffrey","Crystal Palace","Defender",3.2,3.4,"1.60","0.94"
"108",255,"Tavares","Fabio Henrique","Liverpool","Midfielder",3,3.2,"1.50","0.94"
"109",454,"dos Santos Patrício","Rui Pedro","Wolves","Goalkeeper",3,3.2,"1.50","0.94"
"110",70,"Mee","Ben","Burnley","Defender",2.2,2.4,"0.73","0.92"
"111",74,"Taylor","Charlie","Burnley","Defender",2.2,2.4,"0.73","0.92"
"112",91,"Bamba","Sol","Cardiff","Defender",2.4,2.6,"1.20","0.92"
"113",124,"Borges Da Silva","Willian","Chelsea","Midfielder",2.4,2.6,"0.80","0.92"
"114",282,"De Gea","David","Man Utd","Goalkeeper",2.4,2.6,"1.20","0.92"
"115",517,"Quina","Domingos","Watford","Midfielder",2.4,2.6,"0.60","0.92"
"116",326,"Pérez","Ayoze","Newcastle","Forward",3.2,3.6,"0.64","0.89"
"117",2,"Leno","Bernd","Arsenal","Goalkeeper",3,3.4,"1.00","0.88"
"118",142,"van Aanholt","Patrick","Crystal Palace","Defender",3,3.4,"1.50","0.88"
"119",145,"Wan-Bissaka","Aaron","Crystal Palace","Defender",3,3.4,"1.50","0.88"
"120",202,"Billing","Philip","Huddersfield","Midfielder",2.6,3,"0.65","0.87"
"121",272,"Luiz Rosa","Fernando","Man City","Midfielder",2.4,2.8,"0.80","0.86"
"122",33,"Arter","Harry","Cardiff","Midfielder",2.2,2.6,"1.10","0.85"
"123",499,"Kovacic","Mateo","Chelsea","Midfielder",2.2,2.6,"0.73","0.85"
"124",508,"Tavares Gomes","André Filipe","Everton","Midfielder",2.2,2.6,"1.10","0.85"
"125",45,"King","Joshua","Bournemouth","Forward",2.6,3.2,"0.65","0.81"
"126",430,"Coady","Conor","Wolves","Defender",2.6,3.2,"1.30","0.81"
"127",480,"Mitrovic","Aleksandar","Fulham","Forward",2.4,3,"0.80","0.80"
"128",487,"Mawson","Alfie","Fulham","Defender",2.4,3,"0.80","0.80"
"129",198,"Kongolo","Terence","Huddersfield","Defender",2.4,3,"0.60","0.80"
"130",224,"Albrighton","Marc","Leicester","Midfielder",2.4,3,"0.48","0.80"
"131",361,"Dier","Eric","Spurs","Midfielder",2.2,2.8,"0.73","0.79"
"132",369,"Sissoko","Moussa","Spurs","Midfielder",2.2,2.8,"0.73","0.79"
"133",312,"Lascelles","Jamaal","Newcastle","Defender",2.8,3.6,"0.56","0.78"
"134",92,"Ecuele Manga","Bruno","Cardiff","Defender",2,2.6,"1.00","0.77"
"135",110,"Reid","Bobby","Cardiff","Forward",2,2.6,"1.00","0.77"
"136",376,"Cathcart","Craig","Watford","Defender",2,2.6,"0.50","0.77"
"137",383,"Femenía Far","Francisco","Watford","Defender",2,2.6,"0.50","0.77"
"138",446,"Sema","Ken","Watford","Midfielder",2,2.6,"0.50","0.77"
"139",345,"Armstrong","Stuart","Southampton","Midfielder",2.6,3.4,"1.30","0.76"
"140",348,"Austin","Charlie","Southampton","Forward",2.6,3.4,"1.30","0.76"
"141",423,"Boly","Willy","Wolves","Defender",2.4,3.2,"1.20","0.75"
"142",227,"Ndidi","Wilfred","Leicester","Midfielder",2.2,3,"0.44","0.73"
"143",482,"Schär","Fabian","Newcastle","Defender",2.6,3.6,"0.52","0.72"
"144",7,"Mustafi","Shkodran","Arsenal","Defender",2.4,3.4,"0.80","0.71"
"145",15,"Iwobi","Alex","Arsenal","Midfielder",2.4,3.4,"0.80","0.71"
"146",412,"Kouyaté","Cheikhou","Crystal Palace","Midfielder",2.4,3.4,"1.20","0.71"
"147",26,"Francis","Simon","Bournemouth","Defender",2.2,3.2,"0.55","0.69"
"148",459,"Frello Filho","Jorge Luiz","Chelsea","Midfielder",1.8,2.6,"0.60","0.69"
"149",543,"Origi","Divock","Liverpool","Forward",2.2,3.2,"1.10","0.69"
"150",296,"Matic","Nemanja","Man Utd","Midfielder",1.8,2.6,"0.90","0.69"
"151",411,"Noble","Mark","West Ham","Midfielder",1.8,2.6,"0.90","0.69"
"152",448,"Gibbs-White","Morgan","Wolves","Midfielder",2.2,3.2,"1.10","0.69"
"153",75,"Bardsley","Phil","Burnley","Defender",1.6,2.4,"0.53","0.67"
"154",80,"Westwood","Ashley","Burnley","Midfielder",1.6,2.4,"0.53","0.67"
"155",87,"Wood","Chris","Burnley","Forward",1.6,2.4,"0.53","0.67"
"156",9,"Chambers","Calum","Fulham","Defender",2,3,"0.67","0.67"
"157",460,"Christie","Cyrus","Fulham","Defender",2,3,"0.67","0.67"
"158",191,"Lössl","Jonas","Huddersfield","Goalkeeper",2,3,"0.50","0.67"
"159",527,"Mendy","Nampalys","Leicester","Midfielder",2,3,"0.40","0.67"
"160",324,"Ki","Sung-yueng","Newcastle","Midfielder",2.4,3.6,"0.48","0.67"
"161",328,"McCarthy","Alex","Southampton","Goalkeeper",2.2,3.4,"1.10","0.65"
"162",340,"Højbjerg","Pierre-Emile","Southampton","Midfielder",2.2,3.4,"1.10","0.65"
"163",260,"Santana de Moraes","Ederson","Man City","Goalkeeper",1.8,2.8,"0.60","0.64"
"164",269,"Delph","Fabian","Man City","Defender",1.8,2.8,"0.60","0.64"
"165",273,"De Bruyne","Kevin","Man City","Midfielder",1.8,2.8,"0.60","0.64"
"166",354,"Rose","Danny","Spurs","Defender",1.8,2.8,"0.60","0.64"
"167",31,"Aké","Nathan","Bournemouth","Defender",2,3.2,"0.50","0.62"
"168",507,"Anício Caldeira Duarte","Bernard","Everton","Midfielder",1.6,2.6,"0.80","0.62"
"169",380,"Kabasele","Christian","Watford","Defender",1.6,2.6,"0.40","0.62"
"170",427,"Bennett","Ryan","Wolves","Defender",2,3.2,"1.00","0.62"
"171",435,"Costa","Hélder","Wolves","Midfielder",2,3.2,"1.00","0.62"
"172",54,"Balogun","Leon","Brighton","Defender",2.2,3.6,"0.55","0.61"
"173",62,"Murray","Glenn","Brighton","Forward",2.2,3.6,"0.55","0.61"
"174",319,"Diamé","Mohamed","Newcastle","Midfielder",2.2,3.6,"0.44","0.61"
"175",180,"Ream","Tim","Fulham","Defender",1.8,3,"0.60","0.60"
"176",181,"Odoi","Denis","Fulham","Defender",1.8,3,"0.60","0.60"
"177",182,"Cairney","Tom","Fulham","Midfielder",1.8,3,"0.60","0.60"
"178",17,"Xhaka","Granit","Arsenal","Midfielder",2,3.4,"0.67","0.59"
"179",138,"Tomkins","James","Crystal Palace","Defender",2,3.4,"1.00","0.59"
"180",479,"Targett","Matt","Southampton","Defender",2,3.4,"1.00","0.59"
"181",550,"Obafemi","Michael","Southampton","Forward",2,3.4,"1.00","0.59"
"182",73,"Long","Kevin","Burnley","Defender",1.4,2.4,"0.47","0.58"
"183",76,"Gudmundsson","Johann Berg","Burnley","Midfielder",1.4,2.4,"0.47","0.58"
"184",79,"Brady","Robbie","Burnley","Midfielder",1.4,2.4,"0.47","0.58"
"185",263,"Kompany","Vincent","Man City","Defender",1.6,2.8,"0.53","0.57"
"186",360,"Aurier","Serge","Spurs","Defender",1.6,2.8,"0.53","0.57"
"187",368,"Winks","Harry","Spurs","Midfielder",1.6,2.8,"0.53","0.57"
"188",28,"Daniels","Charlie","Bournemouth","Defender",1.8,3.2,"0.45","0.56"
"189",35,"Surman","Andrew","Bournemouth","Midfielder",1.8,3.2,"0.45","0.56"
"190",36,"Stanislas","Junior","Bournemouth","Midfielder",1.8,3.2,"0.45","0.56"
"191",47,"Ryan","Mathew","Brighton","Goalkeeper",2,3.6,"0.50","0.56"
"192",60,"Pröpper","Davy","Brighton","Midfielder",2,3.6,"0.50","0.56"
"193",440,"Fernandes da Silva Junior","Bernardo","Brighton","Defender",2,3.6,"0.50","0.56"
"194",252,"Wijnaldum","Georginio","Liverpool","Midfielder",1.8,3.2,"0.90","0.56"
"195",256,"Keita","Naby","Liverpool","Midfielder",1.8,3.2,"0.90","0.56"
"196",313,"Dummett","Paul","Newcastle","Defender",2,3.6,"0.40","0.56"
"197",320,"Atsu","Christian","Newcastle","Midfielder",2,3.6,"0.40","0.56"
"198",433,"da Silva Neves","Rúben Diogo","Wolves","Midfielder",1.8,3.2,"0.90","0.56"
"199",434,"Cavaleiro","Ivan","Wolves","Midfielder",1.8,3.2,"0.90","0.56"
"200",475,"Santos Moutinho","João Filipe Iria","Wolves","Midfielder",1.8,3.2,"0.90","0.56"
"201",154,"Pickford","Jordan","Everton","Goalkeeper",1.4,2.6,"0.70","0.54"
"202",524,"Success Ajayi","Isaac","Watford","Forward",1.4,2.6,"0.35","0.54"
"203",12,"Papastathopoulos","Sokratis","Arsenal","Defender",1.8,3.4,"0.60","0.53"
"204",135,"Hennessey","Wayne","Crystal Palace","Goalkeeper",1.8,3.4,"0.90","0.53"
"205",456,"Seri","Jean Michael","Fulham","Midfielder",1.6,3,"0.53","0.53"
"206",510,"Bryan","Joe","Fulham","Defender",1.6,3,"0.53","0.53"
"207",206,"Pritchard","Alex","Huddersfield","Midfielder",1.6,3,"0.40","0.53"
"208",220,"Maguire","Harry","Leicester","Defender",1.6,3,"0.32","0.53"
"209",225,"Gray","Demarai","Leicester","Midfielder",1.6,3,"0.32","0.53"
"210",27,"Cook","Steve","Bournemouth","Defender",1.6,3.2,"0.40","0.50"
"211",59,"Groß","Pascal","Brighton","Midfielder",1.8,3.6,"0.45","0.50"
"212",78,"Hendrick","Jeff","Burnley","Midfielder",1.2,2.4,"0.40","0.50"
"213",239,"Lovren","Dejan","Liverpool","Defender",1.6,3.2,"0.80","0.50"
"214",243,"Matip","Joel","Liverpool","Defender",1.6,3.2,"0.80","0.50"
"215",245,"Alexander-Arnold","Trent","Liverpool","Defender",1.6,3.2,"0.80","0.50"
"216",268,"Laporte","Aymeric","Man City","Defender",1.4,2.8,"0.47","0.50"
"217",363,"Lamela","Erik","Spurs","Midfielder",1.4,2.8,"0.47","0.50"
"218",483,"Castro Otto","Jonathan","Wolves","Defender",1.6,3.2,"0.80","0.50"
"219",14,"Ramsey","Aaron","Arsenal","Midfielder",1.6,3.4,"0.53","0.47"
"220",451,"Guendouzi","Matteo","Arsenal","Midfielder",1.6,3.4,"0.53","0.47"
"221",151,"Zaha","Wilfried","Crystal Palace","Forward",1.6,3.4,"0.80","0.47"
"222",478,"Schürrle","André","Fulham","Midfielder",1.4,3,"0.47","0.47"
"223",192,"Schindler","Christopher","Huddersfield","Defender",1.4,3,"0.35","0.47"
"224",210,"Depoitre","Laurent","Huddersfield","Forward",1.4,3,"0.35","0.47"
"225",222,"Evans","Jonny","Leicester","Defender",1.4,3,"0.28","0.47"
"226",332,"Soares","Cédric","Southampton","Defender",1.6,3.4,"0.80","0.47"
"227",337,"Davis","Steven","Southampton","Midfielder",1.6,3.4,"0.80","0.47"
"228",344,"Lemina","Mario","Southampton","Midfielder",1.6,3.4,"0.80","0.47"
"229",94,"Bennett","Joe","Cardiff","Defender",1.2,2.6,"0.60","0.46"
"230",168,"Gueye","Idrissa","Everton","Midfielder",1.2,2.6,"0.60","0.46"
"231",49,"Duffy","Shane","Brighton","Defender",1.6,3.6,"0.40","0.44"
"232",466,"Bissouma","Yves","Brighton","Midfielder",1.6,3.6,"0.40","0.44"
"233",249,"Henderson","Jordan","Liverpool","Midfielder",1.4,3.2,"0.70","0.44"
"234",265,"Walker","Kyle","Man City","Defender",1.2,2.8,"0.40","0.43"
"235",271,"Silva","David","Man City","Midfielder",1.2,2.8,"0.40","0.43"
"236",83,"Lennon","Aaron","Burnley","Midfielder",1,2.4,"0.33","0.42"
"237",4,"Bellerín","Héctor","Arsenal","Defender",1.4,3.4,"0.47","0.41"
"238",5,"Monreal","Nacho","Arsenal","Defender",1.4,3.4,"0.47","0.41"
"239",140,"Kelly","Martin","Crystal Palace","Defender",1.4,3.4,"0.70","0.41"
"240",197,"Hadergjonaj","Florent","Huddersfield","Defender",1.2,3,"0.30","0.40"
"241",201,"Hogg","Jonathan","Huddersfield","Midfielder",1.2,3,"0.30","0.40"
"242",235,"Okazaki","Shinji","Leicester","Forward",1.2,3,"0.24","0.40"
"243",236,"Iheanacho","Kelechi","Leicester","Forward",1.2,3,"0.24","0.40"
"244",100,"Mendez-Laing","Nathaniel","Cardiff","Midfielder",1,2.6,"0.50","0.38"
"245",133,"Giroud","Olivier","Chelsea","Forward",1,2.6,"0.33","0.38"
"246",170,"Lookman","Ademola","Everton","Midfielder",1,2.6,"0.50","0.38"
"247",506,"Mina","Yerry","Everton","Defender",1,2.6,"0.50","0.38"
"248",285,"Jones","Phil","Man Utd","Defender",1,2.6,"0.50","0.38"
"249",417,"Arnautovic","Marko","West Ham","Forward",1,2.6,"0.50","0.38"
"250",494,"Lerma","Jefferson","Bournemouth","Midfielder",1.2,3.2,"0.30","0.37"
"251",242,"Gomez","Joseph","Liverpool","Defender",1.2,3.2,"0.60","0.37"
"252",264,"Otamendi","Nicolás","Man City","Defender",1,2.8,"0.33","0.36"
"253",540,"Skipp","Oliver","Spurs","Midfielder",1,2.8,"0.33","0.36"
"254",13,"Özil","Mesut","Arsenal","Midfielder",1.2,3.4,"0.40","0.35"
"255",137,"Guaita","Vicente","Crystal Palace","Goalkeeper",1.2,3.4,"0.60","0.35"
"256",339,"Romeu Vidal","Oriol","Southampton","Midfielder",1.2,3.4,"0.60","0.35"
"257",55,"Knockaert","Anthony","Brighton","Midfielder",1.2,3.6,"0.30","0.33"
"258",61,"Izquierdo Mena","José Heriberto","Brighton","Midfielder",1.2,3.6,"0.30","0.33"
"259",84,"Vokes","Sam","Burnley","Forward",0.8,2.4,"0.27","0.33"
"260",184,"Sessegnon","Ryan","Fulham","Midfielder",1,3,"0.33","0.33"
"261",199,"Mooy","Aaron","Huddersfield","Midfielder",1,3,"0.25","0.33"
"262",461,"Durm","Erik","Huddersfield","Defender",1,3,"0.25","0.33"
"263",311,"Clark","Ciaran","Newcastle","Defender",1.2,3.6,"0.24","0.33"
"264",317,"Ritchie","Matt","Newcastle","Midfielder",1.2,3.6,"0.24","0.33"
"265",458,"Nunes do Nascimento","Robert Kenedy","Newcastle","Midfielder",1.2,3.6,"0.24","0.33"
"266",535,"Harris","Kadeem","Cardiff","Midfielder",0.8,2.6,"0.40","0.31"
"267",177,"Tosun","Cenk","Everton","Forward",0.8,2.6,"0.40","0.31"
"268",526,"Zouma","Kurt","Everton","Defender",0.8,2.6,"0.40","0.31"
"269",250,"Lallana","Adam","Liverpool","Midfielder",1,3.2,"0.50","0.31"
"270",298,"Fellaini","Marouane","Man Utd","Midfielder",0.8,2.6,"0.40","0.31"
"271",418,"Carroll","Andy","West Ham","Forward",0.8,2.6,"0.40","0.31"
"272",447,"Wilshere","Jack","West Ham","Midfielder",0.8,2.6,"0.40","0.31"
"273",539,"Diangana","Grady","West Ham","Midfielder",0.8,2.6,"0.40","0.31"
"274",431,"Silva Nascimento Vinagre","Rúben Gonçalo","Wolves","Defender",1,3.2,"0.50","0.31"
"275",500,"Traoré","Adama","Wolves","Midfielder",1,3.2,"0.50","0.31"
"276",262,"Stones","John","Man City","Defender",0.8,2.8,"0.27","0.29"
"277",331,"Yoshida","Maya","Southampton","Defender",1,3.4,"0.50","0.29"
"278",463,"Vestergaard","Jannik","Southampton","Defender",1,3.4,"0.50","0.29"
"279",355,"Vertonghen","Jan","Spurs","Defender",0.8,2.8,"0.27","0.29"
"280",321,"Murphy","Jacob","Newcastle","Midfielder",1,3.6,"0.20","0.28"
"281",208,"Bacuna","Juninho","Huddersfield","Midfielder",0.8,3,"0.20","0.27"
"282",514,"Mbenza","Isaac","Huddersfield","Midfielder",0.8,3,"0.20","0.27"
"283",30,"Mings","Tyrone","Bournemouth","Defender",0.8,3.2,"0.20","0.25"
"284",44,"Mousset","Lys","Bournemouth","Forward",0.8,3.2,"0.20","0.25"
"285",426,"Saïss","Romain","Wolves","Defender",0.8,3.2,"0.40","0.25"
"286",146,"Puncheon","Jason","Crystal Palace","Midfielder",0.8,3.4,"0.40","0.24"
"287",505,"Ayew","Jordan","Crystal Palace","Forward",0.8,3.4,"0.40","0.24"
"288",335,"Bednarek","Jan","Southampton","Defender",0.8,3.4,"0.40","0.24"
"289",349,"Gabbiadini","Manolo","Southampton","Forward",0.8,3.4,"0.40","0.24"
"290",98,"Ralls","Joe","Cardiff","Midfielder",0.6,2.6,"0.30","0.23"
"291",162,"Keane","Michael","Everton","Defender",0.6,2.6,"0.30","0.23"
"292",169,"Davies","Tom","Everton","Midfielder",0.6,2.6,"0.30","0.23"
"293",292,"Lindelöf","Victor","Man Utd","Defender",0.6,2.6,"0.30","0.23"
"294",294,"Dalot Teixeira","José Diogo","Man Utd","Defender",0.6,2.6,"0.30","0.23"
"295",303,"McTominay","Scott","Man Utd","Midfielder",0.6,2.6,"0.30","0.23"
"296",382,"Mariappa","Adrian","Watford","Defender",0.6,2.6,"0.15","0.23"
"297",387,"Chalobah","Nathaniel","Watford","Midfielder",0.6,2.6,"0.15","0.23"
"298",392,"Hughes","Will","Watford","Midfielder",0.6,2.6,"0.15","0.23"
"299",403,"Ogbonna","Angelo","West Ham","Defender",0.6,2.6,"0.30","0.23"
"300",413,"Obiang","Pedro","West Ham","Midfielder",0.6,2.6,"0.30","0.23"
"301",48,"Dunk","Lewis","Brighton","Defender",0.8,3.6,"0.20","0.22"
"302",65,"Locadia","Jürgen","Brighton","Forward",0.8,3.6,"0.20","0.22"
"303",503,"Montoya","Martín","Brighton","Defender",0.8,3.6,"0.20","0.22"
"304",455,"Le Marchand","Maxime","Fulham","Defender",0.6,3,"0.20","0.20"
"305",204,"Williams","Danny","Huddersfield","Midfielder",0.6,3,"0.15","0.20"
"306",211,"Mounie","Steve","Huddersfield","Forward",0.6,3,"0.15","0.20"
"307",228,"Iborra","Vicente","Leicester","Midfielder",0.6,3,"0.12","0.20"
"308",230,"Choudhury","Hamza","Leicester","Midfielder",0.6,3,"0.12","0.20"
"309",515,"Söyüncü","Caglar","Leicester","Defender",0.6,3,"0.12","0.20"
"310",39,"Cook","Lewis","Bournemouth","Midfielder",0.6,3.2,"0.15","0.19"
"311",241,"Clyne","Nathaniel","Liverpool","Defender",0.6,3.2,"0.30","0.19"
