"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"46",299,"Herrera","Ander","Man Utd","Midfielder",4.2,2.8,"0.84","1.50"
"47",446,"Sema","Ken","Watford","Midfielder",4.4,3,"2.20","1.47"
"48",437,"Jiménez","Raúl","Wolves","Forward",4.6,3.2,"0.92","1.44"
"49",42,"Brooks","David","Bournemouth","Midfielder",4.8,3.4,"1.60","1.41"
"50",270,"Sterling","Raheem","Man City","Midfielder",4.2,3,"1.40","1.40"
"51",22,"Lacazette","Alexandre","Arsenal","Forward",4.4,3.2,"1.47","1.38"
"52",415,"Antonio","Michail","West Ham","Midfielder",4.4,3.2,"1.10","1.38"
"53",393,"de Andrade","Richarlison","Everton","Midfielder",3.2,2.4,"1.60","1.33"
"54",234,"Vardy","Jamie","Leicester","Forward",5,3.8,"2.50","1.32"
"55",31,"Aké","Nathan","Bournemouth","Defender",4.4,3.4,"1.47","1.29"
"56",191,"Lössl","Jonas","Huddersfield","Goalkeeper",4.4,3.4,"2.20","1.29"
"57",296,"Matic","Nemanja","Man Utd","Midfielder",3.6,2.8,"0.72","1.29"
"58",354,"Rose","Danny","Spurs","Defender",3.6,2.8,"0.90","1.29"
"59",358,"Walker-Peters","Kyle","Spurs","Defender",3.6,2.8,"0.90","1.29"
"60",15,"Iwobi","Alex","Arsenal","Midfielder",4,3.2,"1.33","1.25"
"61",99,"Hoilett","David Junior","Cardiff","Midfielder",3,2.4,"1.50","1.25"
"62",164,"Walcott","Theo","Everton","Midfielder",3,2.4,"1.50","1.25"
"63",40,"Fraser","Ryan","Bournemouth","Midfielder",4.2,3.4,"1.40","1.24"
"64",87,"Wood","Chris","Burnley","Forward",3.4,2.8,"1.70","1.21"
"65",180,"Ream","Tim","Fulham","Defender",3.4,2.8,"1.70","1.21"
"66",213,"Schmeichel","Kasper","Leicester","Goalkeeper",4.6,3.8,"2.30","1.21"
"67",445,"Foster","Ben","Watford","Goalkeeper",3.6,3,"1.80","1.20"
"68",126,"Kanté","N'Golo","Chelsea","Midfielder",3.8,3.2,"1.90","1.19"
"69",423,"Boly","Willy","Wolves","Defender",3.8,3.2,"0.76","1.19"
"70",92,"Ecuele Manga","Bruno","Cardiff","Defender",2.8,2.4,"1.40","1.17"
"71",110,"Reid","Bobby","Cardiff","Forward",2.8,2.4,"1.40","1.17"
"72",507,"Anício Caldeira Duarte","Bernard","Everton","Midfielder",2.8,2.4,"1.40","1.17"
"73",309,"Dubravka","Martin","Newcastle","Goalkeeper",4.2,3.6,"1.05","1.17"
"74",184,"Sessegnon","Ryan","Fulham","Midfielder",3.2,2.8,"1.60","1.14"
"75",510,"Bryan","Joe","Fulham","Defender",3.2,2.8,"1.60","1.14"
"76",282,"De Gea","David","Man Utd","Goalkeeper",3.2,2.8,"0.64","1.14"
"77",301,"Martial","Anthony","Man Utd","Midfielder",3.2,2.8,"0.64","1.14"
"78",357,"Trippier","Kieran","Spurs","Defender",3.2,2.8,"0.80","1.14"
"79",370,"Rodrigues Moura da Silva","Lucas","Spurs","Midfielder",3.2,2.8,"0.80","1.14"
"80",378,"Holebas","José","Watford","Defender",3.4,3,"1.70","1.13"
"81",390,"Doucouré","Abdoulaye","Watford","Midfielder",3.4,3,"1.70","1.13"
"82",113,"Azpilicueta","César","Chelsea","Defender",3.6,3.2,"1.80","1.12"
"83",115,"Alonso","Marcos","Chelsea","Defender",3.6,3.2,"1.80","1.12"
"84",118,"Rüdiger","Antonio","Chelsea","Defender",3.6,3.2,"1.80","1.12"
"85",498,"Arrizabalaga","Kepa","Chelsea","Goalkeeper",3.6,3.2,"1.80","1.12"
"86",211,"Mounie","Steve","Huddersfield","Forward",3.8,3.4,"1.90","1.12"
"87",400,"Fabianski","Lukasz","West Ham","Goalkeeper",3.6,3.2,"0.90","1.12"
"88",90,"Morrison","Sean","Cardiff","Defender",2.6,2.4,"1.30","1.08"
"89",91,"Bamba","Sol","Cardiff","Defender",2.6,2.4,"1.30","1.08"
"90",245,"Alexander-Arnold","Trent","Liverpool","Defender",2.8,2.6,"0.93","1.08"
"91",49,"Duffy","Shane","Brighton","Defender",3.2,3,"0.80","1.07"
"92",56,"Stephens","Dale","Brighton","Midfielder",3.2,3,"0.80","1.07"
"93",58,"March","Solomon","Brighton","Midfielder",3.2,3,"0.80","1.07"
"94",181,"Odoi","Denis","Fulham","Defender",3,2.8,"1.50","1.07"
"95",480,"Mitrovic","Aleksandar","Fulham","Forward",3,2.8,"1.50","1.07"
"96",280,"Agüero","Sergio","Man City","Forward",3.2,3,"1.07","1.07"
"97",281,"de Jesus","Gabriel Fernando","Man City","Forward",3.2,3,"1.07","1.07"
"98",365,"Alli","Bamidele","Spurs","Midfielder",3,2.8,"0.75","1.07"
"99",17,"Xhaka","Granit","Arsenal","Midfielder",3.4,3.2,"1.13","1.06"
"100",493,"Rondón","Salomón","Newcastle","Forward",3.8,3.6,"0.95","1.06"
"101",489,"Snodgrass","Robert","West Ham","Midfielder",3.4,3.2,"0.85","1.06"
"102",426,"Saïss","Romain","Wolves","Defender",3.4,3.2,"0.68","1.06"
"103",72,"Tarkowski","James","Burnley","Defender",2.8,2.8,"1.40","1.00"
"104",534,"McNeil","Dwight","Burnley","Midfielder",2.8,2.8,"1.40","1.00"
"105",138,"Tomkins","James","Crystal Palace","Defender",3,3,"1.00","1.00"
"106",9,"Chambers","Calum","Fulham","Defender",2.8,2.8,"1.40","1.00"
"107",292,"Lindelöf","Victor","Man Utd","Defender",2.8,2.8,"0.56","1.00"
"108",315,"Manquillo","Javier","Newcastle","Defender",3.6,3.6,"0.90","1.00"
"109",220,"Maguire","Harry","Leicester","Defender",3.6,3.8,"1.80","0.95"
"110",202,"Billing","Philip","Huddersfield","Midfielder",3.2,3.4,"1.60","0.94"
"111",417,"Arnautovic","Marko","West Ham","Forward",3,3.2,"0.75","0.94"
"112",425,"Doherty","Matt","Wolves","Defender",3,3.2,"0.60","0.94"
"113",430,"Coady","Conor","Wolves","Defender",3,3.2,"0.60","0.94"
"114",434,"Cavaleiro","Ivan","Wolves","Midfielder",3,3.2,"0.60","0.94"
"115",454,"dos Santos Patrício","Rui Pedro","Wolves","Goalkeeper",3,3.2,"0.60","0.94"
"116",475,"Santos Moutinho","João Filipe Iria","Wolves","Midfielder",3,3.2,"0.60","0.94"
"117",59,"Groß","Pascal","Brighton","Midfielder",2.8,3,"0.70","0.93"
"118",440,"Fernandes da Silva Junior","Bernardo","Brighton","Defender",2.8,3,"0.70","0.93"
"119",147,"McArthur","James","Crystal Palace","Midfielder",2.8,3,"0.93","0.93"
"120",460,"Christie","Cyrus","Fulham","Defender",2.6,2.8,"1.30","0.93"
"121",369,"Sissoko","Moussa","Spurs","Midfielder",2.6,2.8,"0.65","0.93"
"122",452,"Gunn","Angus","Southampton","Goalkeeper",2.2,2.4,"0.73","0.92"
"123",224,"Albrighton","Marc","Leicester","Midfielder",3.4,3.8,"1.70","0.89"
"124",317,"Ritchie","Matt","Newcastle","Midfielder",3.2,3.6,"0.80","0.89"
"125",8,"Kolasinac","Sead","Arsenal","Defender",2.8,3.2,"0.93","0.87"
"126",18,"Mkhitaryan","Henrikh","Arsenal","Midfielder",2.8,3.2,"0.93","0.87"
"127",20,"Maitland-Niles","Ainsley","Arsenal","Midfielder",2.8,3.2,"0.93","0.87"
"128",271,"Silva","David","Man City","Midfielder",2.6,3,"0.87","0.87"
"129",487,"Mawson","Alfie","Fulham","Defender",2.4,2.8,"1.20","0.86"
"130",285,"Jones","Phil","Man Utd","Defender",2.4,2.8,"0.48","0.86"
"131",219,"Chilwell","Benjamin","Leicester","Defender",3.2,3.8,"1.60","0.84"
"132",33,"Arter","Harry","Cardiff","Midfielder",2,2.4,"1.00","0.83"
"133",506,"Mina","Yerry","Everton","Defender",2,2.4,"1.00","0.83"
"134",331,"Yoshida","Maya","Southampton","Defender",2,2.4,"0.67","0.83"
"135",340,"Højbjerg","Pierre-Emile","Southampton","Midfielder",2,2.4,"0.67","0.83"
"136",463,"Vestergaard","Jannik","Southampton","Defender",2,2.4,"0.67","0.83"
"137",556,"Valery","Yan","Southampton","Defender",2,2.4,"0.67","0.83"
"138",36,"Stanislas","Junior","Bournemouth","Midfielder",2.8,3.4,"0.93","0.82"
"139",124,"Borges Da Silva","Willian","Chelsea","Midfielder",2.6,3.2,"1.30","0.81"
"140",435,"Costa","Hélder","Wolves","Midfielder",2.6,3.2,"0.52","0.81"
"141",486,"Meyer","Max","Crystal Palace","Midfielder",2.4,3,"0.80","0.80"
"142",274,"Gündogan","Ilkay","Man City","Midfielder",2.4,3,"0.80","0.80"
"143",74,"Taylor","Charlie","Burnley","Defender",2.2,2.8,"1.10","0.79"
"144",182,"Cairney","Tom","Fulham","Midfielder",2.2,2.8,"1.10","0.79"
"145",306,"Lukaku","Romelu","Man Utd","Forward",2.2,2.8,"0.44","0.79"
"146",249,"Henderson","Jordan","Liverpool","Midfielder",2,2.6,"0.67","0.77"
"147",43,"Wilson","Callum","Bournemouth","Forward",2.6,3.4,"0.87","0.76"
"148",195,"Jorgensen","Mathias","Huddersfield","Defender",2.6,3.4,"1.30","0.76"
"149",101,"Paterson","Callum","Cardiff","Midfielder",1.8,2.4,"0.90","0.75"
"150",102,"Gunnarsson","Aron","Cardiff","Midfielder",1.8,2.4,"0.90","0.75"
"151",125,"Rodríguez Ledesma","Pedro","Chelsea","Midfielder",2.4,3.2,"1.20","0.75"
"152",459,"Frello Filho","Jorge Luiz","Chelsea","Midfielder",2.4,3.2,"1.20","0.75"
"153",339,"Romeu Vidal","Oriol","Southampton","Midfielder",1.8,2.4,"0.60","0.75"
"154",348,"Austin","Charlie","Southampton","Forward",1.8,2.4,"0.60","0.75"
"155",406,"Rice","Declan","West Ham","Defender",2.4,3.2,"0.60","0.75"
"156",60,"Pröpper","Davy","Brighton","Midfielder",2.2,3,"0.55","0.73"
"157",179,"Button","David","Brighton","Goalkeeper",2.2,3,"0.55","0.73"
"158",503,"Montoya","Martín","Brighton","Defender",2.2,3,"0.55","0.73"
"159",412,"Kouyaté","Cheikhou","Crystal Palace","Midfielder",2.2,3,"0.73","0.73"
"160",505,"Ayew","Jordan","Crystal Palace","Forward",2.2,3,"0.73","0.73"
"161",273,"De Bruyne","Kevin","Man City","Midfielder",2.2,3,"0.73","0.73"
"162",376,"Cathcart","Craig","Watford","Defender",2.2,3,"1.10","0.73"
"163",517,"Quina","Domingos","Watford","Midfielder",2.2,3,"1.10","0.73"
"164",312,"Lascelles","Jamaal","Newcastle","Defender",2.6,3.6,"0.65","0.72"
"165",313,"Dummett","Paul","Newcastle","Defender",2.6,3.6,"0.65","0.72"
"166",482,"Schär","Fabian","Newcastle","Defender",2.6,3.6,"0.65","0.72"
"167",24,"Begovic","Asmir","Bournemouth","Goalkeeper",2.4,3.4,"0.80","0.71"
"168",45,"King","Joshua","Bournemouth","Forward",2.4,3.4,"0.80","0.71"
"169",67,"Heaton","Tom","Burnley","Goalkeeper",2,2.8,"1.00","0.71"
"170",82,"Cork","Jack","Burnley","Midfielder",2,2.8,"1.00","0.71"
"171",478,"Schürrle","André","Fulham","Midfielder",2,2.8,"1.00","0.71"
"172",286,"Shaw","Luke","Man Utd","Defender",2,2.8,"0.40","0.71"
"173",356,"Davies","Ben","Spurs","Defender",2,2.8,"0.50","0.71"
"174",499,"Kovacic","Mateo","Chelsea","Midfielder",2.2,3.2,"1.10","0.69"
"175",252,"Wijnaldum","Georginio","Liverpool","Midfielder",1.8,2.6,"0.60","0.69"
"176",409,"Diop","Issa","West Ham","Defender",2.2,3.2,"0.55","0.69"
"177",427,"Bennett","Ryan","Wolves","Defender",2.2,3.2,"0.44","0.69"
"178",483,"Castro Otto","Jonathan","Wolves","Defender",2.2,3.2,"0.44","0.69"
"179",95,"Peltier","Lee","Cardiff","Defender",1.6,2.4,"0.80","0.67"
"180",141,"Schlupp","Jeffrey","Crystal Palace","Defender",2,3,"0.67","0.67"
"181",151,"Zaha","Wilfried","Crystal Palace","Forward",2,3,"0.67","0.67"
"182",154,"Pickford","Jordan","Everton","Goalkeeper",1.6,2.4,"0.80","0.67"
"183",260,"Santana de Moraes","Ederson","Man City","Goalkeeper",2,3,"0.67","0.67"
"184",272,"Luiz Rosa","Fernando","Man City","Midfielder",2,3,"0.67","0.67"
"185",328,"McCarthy","Alex","Southampton","Goalkeeper",1.6,2.4,"0.53","0.67"
"186",345,"Armstrong","Stuart","Southampton","Midfielder",1.6,2.4,"0.53","0.67"
"187",70,"Mee","Ben","Burnley","Defender",1.8,2.8,"0.90","0.64"
"188",368,"Winks","Harry","Spurs","Midfielder",1.8,2.8,"0.45","0.64"
"189",2,"Leno","Bernd","Arsenal","Goalkeeper",2,3.2,"0.67","0.62"
"190",319,"Diamé","Mohamed","Newcastle","Midfielder",2.2,3.6,"0.55","0.61"
"191",383,"Femenía Far","Francisco","Watford","Defender",1.8,3,"0.90","0.60"
"192",206,"Pritchard","Alex","Huddersfield","Midfielder",2,3.4,"1.00","0.59"
"193",514,"Mbenza","Isaac","Huddersfield","Midfielder",2,3.4,"1.00","0.59"
"194",106,"Murphy","Josh","Cardiff","Midfielder",1.4,2.4,"0.70","0.58"
"195",508,"Tavares Gomes","André Filipe","Everton","Midfielder",1.4,2.4,"0.70","0.58"
"196",227,"Ndidi","Wilfred","Leicester","Midfielder",2.2,3.8,"1.10","0.58"
"197",527,"Mendy","Nampalys","Leicester","Midfielder",2.2,3.8,"1.10","0.58"
"198",335,"Bednarek","Jan","Southampton","Defender",1.4,2.4,"0.47","0.58"
"199",479,"Targett","Matt","Southampton","Defender",1.4,2.4,"0.47","0.58"
"200",75,"Bardsley","Phil","Burnley","Defender",1.6,2.8,"0.80","0.57"
"201",189,"Kamara","Aboubakar","Fulham","Forward",1.6,2.8,"0.80","0.57"
"202",359,"Sánchez","Davinson","Spurs","Defender",1.6,2.8,"0.40","0.57"
"203",14,"Ramsey","Aaron","Arsenal","Midfielder",1.8,3.2,"0.60","0.56"
"204",320,"Atsu","Christian","Newcastle","Midfielder",2,3.6,"0.50","0.56"
"205",411,"Noble","Mark","West Ham","Midfielder",1.8,3.2,"0.45","0.56"
"206",448,"Gibbs-White","Morgan","Wolves","Midfielder",1.8,3.2,"0.36","0.56"
"207",35,"Surman","Andrew","Bournemouth","Midfielder",1.8,3.4,"0.60","0.53"
"208",215,"Morgan","Wes","Leicester","Defender",2,3.8,"1.00","0.53"
"209",389,"Capoue","Etienne","Watford","Midfielder",1.6,3,"0.80","0.53"
"210",450,"Torreira","Lucas","Arsenal","Midfielder",1.6,3.2,"0.53","0.50"
"211",451,"Guendouzi","Matteo","Arsenal","Midfielder",1.6,3.2,"0.53","0.50"
"212",94,"Bennett","Joe","Cardiff","Defender",1.2,2.4,"0.60","0.50"
"213",467,"Cunninghamm","Greg","Cardiff","Defender",1.2,2.4,"0.60","0.50"
"214",127,"Barkley","Ross","Chelsea","Midfielder",1.6,3.2,"0.80","0.50"
"215",162,"Keane","Michael","Everton","Defender",1.2,2.4,"0.60","0.50"
"216",526,"Zouma","Kurt","Everton","Defender",1.2,2.4,"0.60","0.50"
"217",456,"Seri","Jean Michael","Fulham","Midfielder",1.4,2.8,"0.70","0.50"
"218",297,"Mata","Juan","Man Utd","Midfielder",1.4,2.8,"0.28","0.50"
"219",332,"Soares","Cédric","Southampton","Defender",1.2,2.4,"0.40","0.50"
"220",347,"Long","Shane","Southampton","Forward",1.2,2.4,"0.40","0.50"
"221",363,"Lamela","Erik","Spurs","Midfielder",1.4,2.8,"0.35","0.50"
"222",405,"Zabaleta","Pablo","West Ham","Defender",1.6,3.2,"0.40","0.50"
"223",433,"da Silva Neves","Rúben Diogo","Wolves","Midfielder",1.6,3.2,"0.32","0.50"
"224",27,"Cook","Steve","Bournemouth","Defender",1.6,3.4,"0.53","0.47"
"225",28,"Daniels","Charlie","Bournemouth","Defender",1.6,3.4,"0.53","0.47"
"226",140,"Kelly","Martin","Crystal Palace","Defender",1.4,3,"0.47","0.47"
"227",197,"Hadergjonaj","Florent","Huddersfield","Defender",1.6,3.4,"0.80","0.47"
"228",233,"Maddison","James","Leicester","Midfielder",1.8,3.8,"0.90","0.47"
"229",268,"Laporte","Aymeric","Man City","Defender",1.4,3,"0.47","0.47"
"230",380,"Kabasele","Christian","Watford","Defender",1.4,3,"0.70","0.47"
"231",12,"Papastathopoulos","Sokratis","Arsenal","Defender",1.4,3.2,"0.47","0.44"
"232",13,"Özil","Mesut","Arsenal","Midfielder",1.4,3.2,"0.47","0.44"
"233",323,"Hayden","Isaac","Newcastle","Midfielder",1.6,3.6,"0.40","0.44"
"234",326,"Pérez","Ayoze","Newcastle","Forward",1.6,3.6,"0.40","0.44"
"235",419,"Hernández Balcázar","Javier","West Ham","Forward",1.4,3.2,"0.35","0.44"
"236",73,"Long","Kevin","Burnley","Defender",1.2,2.8,"0.60","0.43"
"237",76,"Gudmundsson","Johann Berg","Burnley","Midfielder",1.2,2.8,"0.60","0.43"
"238",78,"Hendrick","Jeff","Burnley","Midfielder",1.2,2.8,"0.60","0.43"
"239",491,"Gibson","Ben","Burnley","Defender",1.2,2.8,"0.60","0.43"
"240",288,"Valencia","Antonio","Man Utd","Defender",1.2,2.8,"0.24","0.43"
"241",540,"Skipp","Oliver","Spurs","Midfielder",1.2,2.8,"0.30","0.43"
"242",549,"Foyth","Juan","Spurs","Defender",1.2,2.8,"0.30","0.43"
"243",98,"Ralls","Joe","Cardiff","Midfielder",1,2.4,"0.50","0.42"
"244",535,"Harris","Kadeem","Cardiff","Midfielder",1,2.4,"0.50","0.42"
"245",225,"Gray","Demarai","Leicester","Midfielder",1.6,3.8,"0.80","0.42"
"246",230,"Choudhury","Hamza","Leicester","Midfielder",1.6,3.8,"0.80","0.42"
"247",550,"Obafemi","Michael","Southampton","Forward",1,2.4,"0.33","0.42"
"248",62,"Murray","Glenn","Brighton","Forward",1.2,3,"0.30","0.40"
"249",66,"Andone","Florin","Brighton","Forward",1.2,3,"0.30","0.40"
"250",223,"Mahrez","Riyad","Man City","Midfielder",1.2,3,"0.40","0.40"
"251",524,"Success Ajayi","Isaac","Watford","Forward",1.2,3,"0.60","0.40"
"252",5,"Monreal","Nacho","Arsenal","Defender",1.2,3.2,"0.40","0.37"
"253",217,"Simpson","Danny","Leicester","Defender",1.4,3.8,"0.70","0.37"
"254",410,"Masuaku","Arthur","West Ham","Midfielder",1.2,3.2,"0.30","0.37"
"255",464,"Balbuena","Fabián","West Ham","Defender",1.2,3.2,"0.30","0.37"
"256",84,"Vokes","Sam","Burnley","Forward",1,2.8,"0.50","0.36"
"257",293,"Young","Ashley","Man Utd","Defender",1,2.8,"0.20","0.36"
"258",26,"Francis","Simon","Bournemouth","Defender",1.2,3.4,"0.40","0.35"
"259",494,"Lerma","Jefferson","Bournemouth","Midfielder",1.2,3.4,"0.40","0.35"
"260",198,"Kongolo","Terence","Huddersfield","Defender",1.2,3.4,"0.60","0.35"
"261",210,"Depoitre","Laurent","Huddersfield","Forward",1.2,3.4,"0.60","0.35"
"262",461,"Durm","Erik","Huddersfield","Defender",1.2,3.4,"0.60","0.35"
"263",47,"Ryan","Mathew","Brighton","Goalkeeper",1,3,"0.25","0.33"
"264",48,"Dunk","Lewis","Brighton","Defender",1,3,"0.25","0.33"
"265",168,"Gueye","Idrissa","Everton","Midfielder",0.8,2.4,"0.40","0.33"
"266",169,"Davies","Tom","Everton","Midfielder",0.8,2.4,"0.40","0.33"
"267",265,"Walker","Kyle","Man City","Defender",1,3,"0.33","0.33"
"268",279,"Zinchenko","Oleksandr","Man City","Midfielder",1,3,"0.33","0.33"
"269",311,"Clark","Ciaran","Newcastle","Defender",1.2,3.6,"0.30","0.33"
"270",324,"Ki","Sung-yueng","Newcastle","Midfielder",1.2,3.6,"0.30","0.33"
"271",458,"Nunes do Nascimento","Robert Kenedy","Newcastle","Midfielder",1.2,3.6,"0.30","0.33"
"272",344,"Lemina","Mario","Southampton","Midfielder",0.8,2.4,"0.27","0.33"
"273",382,"Mariappa","Adrian","Watford","Defender",1,3,"0.50","0.33"
"274",3,"Koscielny","Laurent","Arsenal","Defender",1,3.2,"0.33","0.31"
"275",254,"Milner","James","Liverpool","Midfielder",0.8,2.6,"0.27","0.31"
"276",403,"Ogbonna","Angelo","West Ham","Defender",1,3.2,"0.25","0.31"
"277",413,"Obiang","Pedro","West Ham","Midfielder",1,3.2,"0.25","0.31"
"278",500,"Traoré","Adama","Wolves","Midfielder",1,3.2,"0.20","0.31"
"279",38,"Ibe","Jordon","Bournemouth","Midfielder",1,3.4,"0.33","0.29"
"280",44,"Mousset","Lys","Bournemouth","Forward",1,3.4,"0.33","0.29"
"281",241,"Clyne","Nathaniel","Bournemouth","Defender",1,3.4,"0.33","0.29"
"282",490,"Hart","Joe","Burnley","Goalkeeper",0.8,2.8,"0.40","0.29"
"283",295,"Sánchez","Alexis","Man Utd","Midfielder",0.8,2.8,"0.16","0.29"
"284",54,"Balogun","Leon","Brighton","Defender",0.8,3,"0.20","0.27"
"285",55,"Knockaert","Anthony","Brighton","Midfielder",0.8,3,"0.20","0.27"
"286",266,"da Silva","Danilo Luiz","Man City","Defender",0.8,3,"0.27","0.27"
"287",222,"Evans","Jonny","Leicester","Defender",1,3.8,"0.50","0.26"
"288",11,"Lichtsteiner","Stephan","Arsenal","Defender",0.8,3.2,"0.27","0.25"
"289",133,"Giroud","Olivier","Chelsea","Forward",0.8,3.2,"0.40","0.25"
"290",157,"Coleman","Seamus","Everton","Defender",0.6,2.4,"0.30","0.25"
"291",338,"Ward-Prowse","James","Southampton","Midfielder",0.6,2.4,"0.20","0.25"
"292",346,"Elyounoussi","Mohamed","Southampton","Midfielder",0.6,2.4,"0.20","0.25"
"293",402,"Cresswell","Aaron","West Ham","Defender",0.8,3.2,"0.20","0.25"
"294",418,"Carroll","Andy","West Ham","Forward",0.8,3.2,"0.20","0.25"
"295",502,"Pérez","Lucas","West Ham","Forward",0.8,3.2,"0.20","0.25"
"296",539,"Diangana","Grady","West Ham","Midfielder",0.8,3.2,"0.20","0.25"
"297",432,"Jota","Diogo","Wolves","Midfielder",0.8,3.2,"0.16","0.25"
"298",37,"Gosling","Dan","Bournemouth","Midfielder",0.8,3.4,"0.27","0.24"
"299",201,"Hogg","Jonathan","Huddersfield","Midfielder",0.8,3.4,"0.40","0.24"
"300",208,"Bacuna","Juninho","Huddersfield","Midfielder",0.8,3.4,"0.40","0.24"
"301",212,"Kachunga","Elias","Huddersfield","Forward",0.8,3.4,"0.40","0.24"
"302",256,"Keita","Naby","Liverpool","Midfielder",0.6,2.6,"0.20","0.23"
"303",371,"Llorente","Fernando","Spurs","Forward",0.6,2.8,"0.15","0.21"
"304",466,"Bissouma","Yves","Brighton","Midfielder",0.6,3,"0.15","0.20"
"305",444,"Wickham","Connor","Crystal Palace","Forward",0.6,3,"0.20","0.20"
"306",262,"Stones","John","Man City","Defender",0.6,3,"0.20","0.20"
"307",264,"Otamendi","Nicolás","Man City","Defender",0.6,3,"0.20","0.20"
"308",269,"Delph","Fabian","Man City","Defender",0.6,3,"0.20","0.20"
"309",388,"Cleverley","Tom","Watford","Midfielder",0.6,3,"0.30","0.20"
"310",132,"Loftus-Cheek","Ruben","Chelsea","Midfielder",0.6,3.2,"0.30","0.19"
"311",134,"Morata","Álvaro","Chelsea","Forward",0.6,3.2,"0.30","0.19"
"312",192,"Schindler","Christopher","Huddersfield","Defender",0.6,3.4,"0.30","0.18"
"313",193,"Löwe","Chris","Huddersfield","Defender",0.6,3.4,"0.30","0.18"
