"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"227",6,"Holding","Rob","Arsenal","Defender",1.2,2.8,"0.60","0.43"
"228",376,"Cathcart","Craig","Watford","Defender",1.2,2.8,"0.60","0.43"
"229",383,"Femenía Far","Francisco","Watford","Defender",1.2,2.8,"0.60","0.43"
"230",392,"Hughes","Will","Watford","Midfielder",1.2,2.8,"0.60","0.43"
"231",211,"Mounie","Steve","Huddersfield","Forward",1,2.4,"0.50","0.42"
"232",59,"Groß","Pascal","Brighton","Midfielder",1.4,3.4,"0.35","0.41"
"233",440,"Fernandes da Silva Junior","Bernardo","Brighton","Defender",1.4,3.4,"0.35","0.41"
"234",340,"Højbjerg","Pierre-Emile","Southampton","Midfielder",1.4,3.4,"0.35","0.41"
"235",75,"Bardsley","Phil","Burnley","Defender",1.2,3,"0.30","0.40"
"236",427,"Bennett","Ryan","Wolves","Defender",1.2,3,"0.40","0.40"
"237",430,"Coady","Conor","Wolves","Defender",1.2,3,"0.40","0.40"
"238",256,"Keita","Naby","Liverpool","Midfielder",1.4,3.6,"0.35","0.39"
"239",460,"Christie","Cyrus","Fulham","Defender",1,2.6,"0.50","0.38"
"240",94,"Bennett","Joe","Cardiff","Defender",1.2,3.2,"0.40","0.37"
"241",98,"Ralls","Joe","Cardiff","Midfielder",1.2,3.2,"0.40","0.37"
"242",262,"Stones","John","Man City","Defender",1,2.8,"0.33","0.36"
"243",298,"Fellaini","Marouane","Man Utd","Midfielder",1,2.8,"0.20","0.36"
"244",302,"Pogba","Paul","Man Utd","Midfielder",1,2.8,"0.20","0.36"
"245",382,"Mariappa","Adrian","Watford","Defender",1,2.8,"0.50","0.36"
"246",402,"Cresswell","Aaron","West Ham","Defender",0.8,2.2,"0.40","0.36"
"247",447,"Wilshere","Jack","West Ham","Midfielder",0.8,2.2,"0.40","0.36"
"248",539,"Diangana","Grady","West Ham","Midfielder",0.8,2.2,"0.40","0.36"
"249",170,"Lookman","Ademola","Everton","Midfielder",1.2,3.4,"0.24","0.35"
"250",258,"Ings","Danny","Southampton","Forward",1.2,3.4,"0.30","0.35"
"251",550,"Obafemi","Michael","Southampton","Forward",1.2,3.4,"0.30","0.35"
"252",78,"Hendrick","Jeff","Burnley","Midfielder",1,3,"0.25","0.33"
"253",80,"Westwood","Ashley","Burnley","Midfielder",1,3,"0.25","0.33"
"254",204,"Williams","Danny","Huddersfield","Midfielder",0.8,2.4,"0.40","0.33"
"255",239,"Lovren","Dejan","Liverpool","Defender",1.2,3.6,"0.30","0.33"
"256",431,"Silva Nascimento Vinagre","Rúben Gonçalo","Wolves","Defender",1,3,"0.33","0.33"
"257",500,"Traoré","Adama","Wolves","Midfielder",1,3,"0.33","0.33"
"258",28,"Daniels","Charlie","Bournemouth","Defender",1,3.2,"0.33","0.31"
"259",36,"Stanislas","Junior","Bournemouth","Midfielder",1,3.2,"0.33","0.31"
"260",39,"Cook","Lewis","Bournemouth","Midfielder",1,3.2,"0.33","0.31"
"261",110,"Reid","Bobby","Cardiff","Forward",1,3.2,"0.33","0.31"
"262",134,"Morata","Álvaro","Chelsea","Forward",0.8,2.6,"0.27","0.31"
"263",9,"Chambers","Calum","Fulham","Defender",0.8,2.6,"0.40","0.31"
"264",181,"Odoi","Denis","Fulham","Defender",0.8,2.6,"0.40","0.31"
"265",487,"Mawson","Alfie","Fulham","Defender",0.8,2.6,"0.40","0.31"
"266",320,"Atsu","Christian","Newcastle","Midfielder",1,3.2,"0.50","0.31"
"267",321,"Murphy","Jacob","Newcastle","Midfielder",1,3.2,"0.50","0.31"
"268",355,"Vertonghen","Jan","Spurs","Defender",0.8,2.6,"0.40","0.31"
"269",363,"Lamela","Erik","Spurs","Midfielder",0.8,2.6,"0.40","0.31"
"270",57,"Kayal","Beram","Brighton","Midfielder",1,3.4,"0.25","0.29"
"271",466,"Bissouma","Yves","Brighton","Midfielder",1,3.4,"0.25","0.29"
"272",526,"Zouma","Kurt","Everton","Defender",1,3.4,"0.20","0.29"
"273",331,"Yoshida","Maya","Southampton","Defender",1,3.4,"0.25","0.29"
"274",479,"Targett","Matt","Southampton","Defender",1,3.4,"0.25","0.29"
"275",387,"Chalobah","Nathaniel","Watford","Midfielder",0.8,2.8,"0.40","0.29"
"276",395,"Gray","Andre","Watford","Forward",0.8,2.8,"0.40","0.29"
"277",77,"Defour","Steven","Burnley","Midfielder",0.8,3,"0.20","0.27"
"278",35,"Surman","Andrew","Bournemouth","Midfielder",0.8,3.2,"0.27","0.25"
"279",100,"Mendez-Laing","Nathaniel","Cardiff","Midfielder",0.8,3.2,"0.27","0.25"
"280",193,"Löwe","Chris","Huddersfield","Defender",0.6,2.4,"0.30","0.25"
"281",514,"Mbenza","Isaac","Huddersfield","Midfielder",0.6,2.4,"0.30","0.25"
"282",228,"Iborra","Vicente","Leicester","Midfielder",0.8,3.2,"0.40","0.25"
"283",492,"Ghezzal","Rachid","Leicester","Midfielder",0.8,3.2,"0.40","0.25"
"284",515,"Söyüncü","Caglar","Leicester","Defender",0.8,3.2,"0.40","0.25"
"285",315,"Manquillo","Javier","Newcastle","Defender",0.8,3.2,"0.40","0.25"
"286",327,"Mato Sanmartín","Jose Luis","Newcastle","Forward",0.8,3.2,"0.40","0.25"
"287",482,"Schär","Fabian","Newcastle","Defender",0.8,3.2,"0.40","0.25"
"288",50,"Saltor Grau","Bruno","Brighton","Defender",0.8,3.4,"0.20","0.24"
"289",505,"Ayew","Jordan","Crystal Palace","Forward",0.8,3.4,"0.27","0.24"
"290",175,"Calvert-Lewin","Dominic","Everton","Forward",0.8,3.4,"0.16","0.24"
"291",177,"Tosun","Cenk","Everton","Forward",0.8,3.4,"0.16","0.24"
"292",338,"Ward-Prowse","James","Southampton","Midfielder",0.8,3.4,"0.20","0.24"
"293",127,"Barkley","Ross","Chelsea","Midfielder",0.6,2.6,"0.20","0.23"
"294",513,"Vietto","Luciano","Fulham","Forward",0.6,2.6,"0.30","0.23"
"295",354,"Rose","Danny","Spurs","Defender",0.6,2.6,"0.30","0.23"
"296",366,"Wanyama","Victor","Spurs","Midfielder",0.6,2.6,"0.30","0.23"
"297",249,"Henderson","Jordan","Liverpool","Midfielder",0.8,3.6,"0.20","0.22"
"298",250,"Lallana","Adam","Liverpool","Midfielder",0.8,3.6,"0.20","0.22"
"299",277,"Foden","Phil","Man City","Midfielder",0.6,2.8,"0.20","0.21"
"300",285,"Jones","Phil","Man Utd","Defender",0.6,2.8,"0.12","0.21"
"301",294,"Dalot Teixeira","José Diogo","Man Utd","Defender",0.6,2.8,"0.12","0.21"
"302",303,"McTominay","Scott","Man Utd","Midfielder",0.6,2.8,"0.12","0.21"
"303",517,"Quina","Domingos","Watford","Midfielder",0.6,2.8,"0.30","0.21"
"304",27,"Cook","Steve","Bournemouth","Defender",0.6,3.2,"0.20","0.19"
"305",30,"Mings","Tyrone","Bournemouth","Defender",0.6,3.2,"0.20","0.19"
"306",31,"Aké","Nathan","Bournemouth","Defender",0.6,3.2,"0.20","0.19"
"307",37,"Gosling","Dan","Bournemouth","Midfielder",0.6,3.2,"0.20","0.19"
"308",44,"Mousset","Lys","Bournemouth","Forward",0.6,3.2,"0.20","0.19"
"309",467,"Cunninghamm","Greg","Cardiff","Defender",0.6,3.2,"0.20","0.19"
"310",312,"Lascelles","Jamaal","Newcastle","Defender",0.6,3.2,"0.30","0.19"
"311",503,"Montoya","Martín","Brighton","Defender",0.6,3.4,"0.15","0.18"
