"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"50",372,"Kane","Harry","Spurs","Forward",4.8,3.4,"0.96","1.41"
"51",162,"Keane","Michael","Everton","Defender",4.2,3,"1.40","1.40"
"52",175,"Calvert-Lewin","Dominic","Everton","Forward",4.2,3,"1.40","1.40"
"53",268,"Laporte","Aymeric","Man City","Defender",4.2,3,"2.10","1.40"
"54",15,"Iwobi","Alex","Arsenal","Midfielder",3.6,2.6,"1.80","1.38"
"55",587,"Almirón","Miguel","Newcastle","Midfielder",3.6,2.6,"0.90","1.38"
"56",25,"Boruc","Artur","Bournemouth","Goalkeeper",3,2.2,"1.00","1.36"
"57",403,"Ogbonna","Angelo","West Ham","Defender",4.6,3.4,"2.30","1.35"
"58",265,"Walker","Kyle","Man City","Defender",4,3,"2.00","1.33"
"59",13,"Özil","Mesut","Arsenal","Midfielder",3.4,2.6,"1.70","1.31"
"60",47,"Ryan","Mathew","Brighton","Goalkeeper",3.4,2.6,"1.70","1.31"
"61",122,"Hazard","Eden","Chelsea","Midfielder",4.2,3.2,"2.10","1.31"
"62",31,"Aké","Nathan","Bournemouth","Defender",2.8,2.2,"0.93","1.27"
"63",113,"Azpilicueta","César","Chelsea","Defender",4,3.2,"2.00","1.25"
"64",585,"Grant","Karlan","Huddersfield","Forward",4.2,3.4,"2.10","1.24"
"65",364,"Eriksen","Christian","Spurs","Midfielder",4.2,3.4,"0.84","1.24"
"66",406,"Rice","Declan","West Ham","Defender",4.2,3.4,"2.10","1.24"
"67",571,"Barnes","Harvey","Leicester","Midfielder",3.2,2.6,"1.60","1.23"
"68",274,"Gündogan","Ilkay","Man City","Midfielder",3.6,3,"1.80","1.20"
"69",279,"Zinchenko","Oleksandr","Man City","Midfielder",3.6,3,"1.80","1.20"
"70",85,"Barnes","Ashley","Burnley","Forward",3.8,3.2,"1.27","1.19"
"71",43,"Wilson","Callum","Bournemouth","Forward",2.6,2.2,"0.87","1.18"
"72",17,"Xhaka","Granit","Arsenal","Midfielder",3,2.6,"1.50","1.15"
"73",314,"Lejeune","Florian","Newcastle","Defender",3,2.6,"0.75","1.15"
"74",317,"Ritchie","Matt","Newcastle","Midfielder",3,2.6,"0.75","1.15"
"75",323,"Hayden","Isaac","Newcastle","Midfielder",3,2.6,"0.75","1.15"
"76",253,"Salah","Mohamed","Liverpool","Midfielder",3.2,2.8,"0.80","1.14"
"77",339,"Romeu Vidal","Oriol","Southampton","Midfielder",3.2,2.8,"1.60","1.14"
"78",80,"Westwood","Ashley","Burnley","Midfielder",3.6,3.2,"1.20","1.12"
"79",534,"McNeil","Dwight","Burnley","Midfielder",3.6,3.2,"1.20","1.12"
"80",592,"Batshuayi","Michy","Crystal Palace","Forward",3.8,3.4,"1.90","1.12"
"81",286,"Shaw","Luke","Man Utd","Defender",3.6,3.2,"1.20","1.12"
"82",12,"Papastathopoulos","Sokratis","Arsenal","Defender",2.8,2.6,"1.40","1.08"
"83",14,"Ramsey","Aaron","Arsenal","Midfielder",2.8,2.6,"1.40","1.08"
"84",23,"Aubameyang","Pierre-Emerick","Arsenal","Forward",2.8,2.6,"1.40","1.08"
"85",56,"Stephens","Dale","Brighton","Midfielder",2.8,2.6,"1.40","1.08"
"86",503,"Montoya","Martín","Brighton","Defender",2.8,2.6,"1.40","1.08"
"87",222,"Evans","Jonny","Leicester","Defender",2.8,2.6,"1.40","1.08"
"88",309,"Dubravka","Martin","Newcastle","Goalkeeper",2.8,2.6,"0.70","1.08"
"89",168,"Gueye","Idrissa","Everton","Midfielder",3.2,3,"1.07","1.07"
"90",87,"Wood","Chris","Burnley","Forward",3.4,3.2,"1.13","1.06"
"91",459,"Frello Filho","Jorge Luiz","Chelsea","Midfielder",3.4,3.2,"1.70","1.06"
"92",141,"Schlupp","Jeffrey","Crystal Palace","Defender",3.6,3.4,"1.80","1.06"
"93",445,"Foster","Ben","Watford","Goalkeeper",3.6,3.4,"0.90","1.06"
"94",580,"Mepham","Chris","Bournemouth","Defender",2.2,2.2,"0.73","1.00"
"95",76,"Gudmundsson","Johann Berg","Burnley","Midfielder",3.2,3.2,"1.07","1.00"
"96",88,"Etheridge","Neil","Cardiff","Goalkeeper",3,3,"0.75","1.00"
"97",125,"Rodríguez Ledesma","Pedro","Chelsea","Midfielder",3.2,3.2,"1.60","1.00"
"98",498,"Arrizabalaga","Kepa","Chelsea","Goalkeeper",3.2,3.2,"1.60","1.00"
"99",579,"Higuaín","Gonzalo","Chelsea","Forward",3.2,3.2,"1.60","1.00"
"100",225,"Gray","Demarai","Leicester","Midfielder",2.6,2.6,"1.30","1.00"
"101",223,"Mahrez","Riyad","Man City","Midfielder",3,3,"1.50","1.00"
"102",276,"Veiga de Carvalho e Silva","Bernardo Mota","Man City","Midfielder",3,3,"1.50","1.00"
"103",282,"De Gea","David","Man Utd","Goalkeeper",3.2,3.2,"1.07","1.00"
"104",284,"Smalling","Chris","Man Utd","Defender",3.2,3.2,"1.07","1.00"
"105",409,"Diop","Issa","West Ham","Defender",3.4,3.4,"1.70","1.00"
"106",430,"Coady","Conor","Wolves","Defender",2.8,2.8,"0.93","1.00"
"107",147,"McArthur","James","Crystal Palace","Midfielder",3.2,3.4,"1.60","0.94"
"108",292,"Lindelöf","Victor","Man Utd","Defender",3,3.2,"1.00","0.94"
"109",293,"Young","Ashley","Man Utd","Defender",3,3.2,"1.00","0.94"
"110",481,"Pereira","Andreas","Man Utd","Midfielder",3,3.2,"1.00","0.94"
"111",395,"Gray","Andre","Watford","Forward",3.2,3.4,"0.80","0.94"
"112",411,"Noble","Mark","West Ham","Midfielder",3.2,3.4,"1.60","0.94"
"113",489,"Snodgrass","Robert","West Ham","Midfielder",3.2,3.4,"1.60","0.94"
"114",99,"Hoilett","David Junior","Cardiff","Midfielder",2.8,3,"0.70","0.93"
"115",504,"Camarasa","Víctor","Cardiff","Midfielder",2.8,3,"0.70","0.93"
"116",254,"Milner","James","Liverpool","Midfielder",2.6,2.8,"0.65","0.93"
"117",345,"Armstrong","Stuart","Southampton","Midfielder",2.6,2.8,"1.30","0.93"
"118",348,"Austin","Charlie","Southampton","Forward",2.6,2.8,"1.30","0.93"
"119",5,"Monreal","Nacho","Arsenal","Defender",2.4,2.6,"1.20","0.92"
"120",312,"Lascelles","Jamaal","Newcastle","Defender",2.4,2.6,"0.60","0.92"
"121",315,"Manquillo","Javier","Newcastle","Defender",2.4,2.6,"0.60","0.92"
"122",208,"Bacuna","Juninho","Huddersfield","Midfielder",3,3.4,"1.50","0.88"
"123",392,"Hughes","Will","Watford","Midfielder",3,3.4,"0.75","0.88"
"124",400,"Fabianski","Lukasz","West Ham","Goalkeeper",3,3.4,"1.50","0.88"
"125",91,"Bamba","Sol","Cardiff","Defender",2.6,3,"0.65","0.87"
"126",262,"Stones","John","Man City","Defender",2.6,3,"1.30","0.87"
"127",252,"Wijnaldum","Georginio","Liverpool","Midfielder",2.4,2.8,"0.60","0.86"
"128",343,"Redmond","Nathan","Southampton","Midfielder",2.4,2.8,"1.20","0.86"
"129",463,"Vestergaard","Jannik","Southampton","Defender",2.4,2.8,"1.20","0.86"
"130",62,"Murray","Glenn","Brighton","Forward",2.2,2.6,"1.10","0.85"
"131",215,"Morgan","Wes","Leicester","Defender",2.2,2.6,"1.10","0.85"
"132",531,"Longstaff","Sean","Newcastle","Midfielder",2.2,2.6,"0.55","0.85"
"133",44,"Mousset","Lys","Bournemouth","Forward",1.8,2.2,"0.60","0.82"
"134",191,"Lössl","Jonas","Huddersfield","Goalkeeper",2.8,3.4,"1.40","0.82"
"135",198,"Kongolo","Terence","Huddersfield","Defender",2.8,3.4,"1.40","0.82"
"136",522,"Stankovic","Jon Gorenc","Huddersfield","Defender",2.8,3.4,"1.40","0.82"
"137",390,"Doucouré","Abdoulaye","Watford","Midfielder",2.8,3.4,"0.70","0.82"
"138",294,"Dalot Teixeira","José Diogo","Man Utd","Defender",2.6,3.2,"0.87","0.81"
"139",301,"Martial","Anthony","Man Utd","Midfielder",2.6,3.2,"0.87","0.81"
"140",508,"Tavares Gomes","André Filipe","Everton","Midfielder",2.4,3,"0.80","0.80"
"141",331,"Yoshida","Maya","Southampton","Defender",2.2,2.8,"1.10","0.79"
"142",335,"Bednarek","Jan","Southampton","Defender",2.2,2.8,"1.10","0.79"
"143",7,"Mustafi","Shkodran","Arsenal","Defender",2,2.6,"1.00","0.77"
"144",466,"Bissouma","Yves","Brighton","Midfielder",2,2.6,"1.00","0.77"
"145",310,"Yedlin","DeAndre","Newcastle","Defender",2,2.6,"0.50","0.77"
"146",211,"Mounie","Steve","Huddersfield","Forward",2.6,3.4,"1.30","0.76"
"147",367,"Son","Heung-Min","Spurs","Midfielder",2.6,3.4,"0.52","0.76"
"148",369,"Sissoko","Moussa","Spurs","Midfielder",2.6,3.4,"0.52","0.76"
"149",389,"Capoue","Etienne","Watford","Midfielder",2.6,3.4,"0.65","0.76"
"150",465,"Pereira Gomes","Felipe Anderson","West Ham","Midfielder",2.6,3.4,"1.30","0.76"
"151",28,"Daniels","Charlie","Bournemouth","Defender",1.6,2.2,"0.53","0.73"
"152",107,"Zohore","Kenneth","Cardiff","Forward",2.2,3,"0.55","0.73"
"153",149,"Townsend","Andros","Crystal Palace","Midfielder",2.4,3.4,"1.20","0.71"
"154",9,"Chambers","Calum","Fulham","Defender",2,2.8,"0.50","0.71"
"155",182,"Cairney","Tom","Fulham","Midfielder",2,2.8,"0.50","0.71"
"156",480,"Mitrovic","Aleksandar","Fulham","Forward",2,2.8,"0.50","0.71"
"157",255,"Tavares","Fabio Henrique","Liverpool","Midfielder",2,2.8,"0.50","0.71"
"158",543,"Origi","Divock","Liverpool","Forward",2,2.8,"0.50","0.71"
"159",333,"Stephens","Jack","Southampton","Defender",2,2.8,"1.00","0.71"
"160",340,"Højbjerg","Pierre-Emile","Southampton","Midfielder",2,2.8,"1.00","0.71"
"161",359,"Sánchez","Davinson","Spurs","Defender",2.4,3.4,"0.48","0.71"
"162",425,"Doherty","Matt","Wolves","Defender",2,2.8,"0.67","0.71"
"163",475,"Santos Moutinho","João Filipe Iria","Wolves","Midfielder",2,2.8,"0.67","0.71"
"164",519,"Dendoncker","Leander","Wolves","Midfielder",2,2.8,"0.67","0.71"
"165",20,"Maitland-Niles","Ainsley","Arsenal","Midfielder",1.8,2.6,"0.90","0.69"
"166",59,"Groß","Pascal","Brighton","Midfielder",1.8,2.6,"0.90","0.69"
"167",126,"Kanté","N'Golo","Chelsea","Midfielder",2.2,3.2,"1.10","0.69"
"168",227,"Ndidi","Wilfred","Leicester","Midfielder",1.8,2.6,"0.90","0.69"
"169",285,"Jones","Phil","Man Utd","Defender",2.2,3.2,"0.73","0.69"
"170",92,"Ecuele Manga","Bruno","Cardiff","Defender",2,3,"0.50","0.67"
"171",94,"Bennett","Joe","Cardiff","Defender",2,3,"0.50","0.67"
"172",507,"Anício Caldeira Duarte","Bernard","Everton","Midfielder",2,3,"0.67","0.67"
"173",381,"Janmaat","Daryl","Watford","Defender",2.2,3.4,"0.55","0.65"
"174",408,"Fredericks","Ryan","West Ham","Defender",2.2,3.4,"1.10","0.65"
"175",35,"Surman","Andrew","Bournemouth","Midfielder",1.4,2.2,"0.47","0.64"
"176",42,"Brooks","David","Bournemouth","Midfielder",1.4,2.2,"0.47","0.64"
"177",259,"Solanke","Dominic","Bournemouth","Forward",1.4,2.2,"0.47","0.64"
"178",184,"Sessegnon","Ryan","Fulham","Midfielder",1.8,2.8,"0.45","0.64"
"179",186,"Ayité","Floyd","Fulham","Midfielder",1.8,2.8,"0.45","0.64"
"180",509,"Rico","Sergio","Fulham","Goalkeeper",1.8,2.8,"0.45","0.64"
"181",330,"Bertrand","Ryan","Southampton","Defender",1.8,2.8,"0.90","0.64"
"182",426,"Saïss","Romain","Wolves","Defender",1.8,2.8,"0.60","0.64"
"183",427,"Bennett","Ryan","Wolves","Defender",1.8,2.8,"0.60","0.64"
"184",454,"dos Santos Patrício","Rui Pedro","Wolves","Goalkeeper",1.8,2.8,"0.60","0.64"
"185",500,"Traoré","Adama","Wolves","Midfielder",1.8,2.8,"0.60","0.64"
"186",51,"Bong","Gaëtan","Brighton","Defender",1.6,2.6,"0.80","0.62"
"187",82,"Cork","Jack","Burnley","Midfielder",2,3.2,"0.67","0.62"
"188",95,"Peltier","Lee","Cardiff","Defender",1.8,3,"0.45","0.60"
"189",101,"Paterson","Callum","Cardiff","Midfielder",1.8,3,"0.45","0.60"
"190",102,"Gunnarsson","Aron","Cardiff","Midfielder",1.8,3,"0.45","0.60"
"191",106,"Murphy","Josh","Cardiff","Midfielder",1.8,3,"0.45","0.60"
"192",263,"Kompany","Vincent","Man City","Defender",1.8,3,"0.90","0.60"
"193",192,"Schindler","Christopher","Huddersfield","Defender",2,3.4,"1.00","0.59"
"194",199,"Mooy","Aaron","Huddersfield","Midfielder",2,3.4,"1.00","0.59"
"195",376,"Cathcart","Craig","Watford","Defender",2,3.4,"0.50","0.59"
"196",414,"Lanzini","Manuel","West Ham","Midfielder",2,3.4,"1.00","0.59"
"197",415,"Antonio","Michail","West Ham","Midfielder",2,3.4,"1.00","0.59"
"198",249,"Henderson","Jordan","Liverpool","Midfielder",1.6,2.8,"0.40","0.57"
"199",483,"Castro Otto","Jonathan","Wolves","Defender",1.6,2.8,"0.53","0.57"
"200",37,"Gosling","Dan","Bournemouth","Midfielder",1.2,2.2,"0.40","0.55"
"201",241,"Clyne","Nathaniel","Bournemouth","Defender",1.2,2.2,"0.40","0.55"
"202",58,"March","Solomon","Brighton","Midfielder",1.4,2.6,"0.70","0.54"
"203",440,"Fernandes da Silva Junior","Bernardo","Brighton","Defender",1.4,2.6,"0.70","0.54"
"204",213,"Schmeichel","Kasper","Leicester","Goalkeeper",1.4,2.6,"0.70","0.54"
"205",219,"Chilwell","Benjamin","Leicester","Defender",1.4,2.6,"0.70","0.54"
"206",176,"Niasse","Oumar","Cardiff","Forward",1.6,3,"0.40","0.53"
"207",142,"van Aanholt","Patrick","Crystal Palace","Defender",1.8,3.4,"0.90","0.53"
"208",441,"Ward","Joel","Crystal Palace","Defender",1.8,3.4,"0.90","0.53"
"209",206,"Pritchard","Alex","Huddersfield","Midfielder",1.8,3.4,"0.90","0.53"
"210",461,"Durm","Erik","Huddersfield","Defender",1.8,3.4,"0.90","0.53"
"211",266,"da Silva","Danilo Luiz","Man City","Defender",1.6,3,"0.80","0.53"
"212",273,"De Bruyne","Kevin","Man City","Midfielder",1.6,3,"0.80","0.53"
"213",281,"de Jesus","Gabriel Fernando","Man City","Forward",1.6,3,"0.80","0.53"
"214",354,"Rose","Danny","Spurs","Defender",1.8,3.4,"0.36","0.53"
"215",378,"Holebas","José","Watford","Defender",1.8,3.4,"0.45","0.53"
"216",382,"Mariappa","Adrian","Watford","Defender",1.8,3.4,"0.45","0.53"
"217",74,"Taylor","Charlie","Burnley","Defender",1.6,3.2,"0.53","0.50"
"218",115,"Alonso","Marcos","Chelsea","Defender",1.6,3.2,"0.80","0.50"
"219",118,"Rüdiger","Antonio","Chelsea","Defender",1.6,3.2,"0.80","0.50"
"220",593,"Nordtveit","Håvard","Fulham","Defender",1.4,2.8,"0.35","0.50"
"221",250,"Lallana","Adam","Liverpool","Midfielder",1.4,2.8,"0.35","0.50"
"222",303,"McTominay","Scott","Man Utd","Midfielder",1.6,3.2,"0.53","0.50"
"223",304,"Rodrigues de Paula Santos","Frederico","Man Utd","Midfielder",1.6,3.2,"0.53","0.50"
"224",421,"Ruddy","John","Wolves","Goalkeeper",1.4,2.8,"0.47","0.50"
"225",433,"da Silva Neves","Rúben Diogo","Wolves","Midfielder",1.4,2.8,"0.47","0.50"
"226",98,"Ralls","Joe","Cardiff","Midfielder",1.4,3,"0.35","0.47"
"227",137,"Guaita","Vicente","Crystal Palace","Goalkeeper",1.6,3.4,"0.80","0.47"
"228",167,"Schneiderlin","Morgan","Everton","Midfielder",1.4,3,"0.47","0.47"
"229",402,"Cresswell","Aaron","West Ham","Defender",1.6,3.4,"0.80","0.47"
"230",417,"Arnautovic","Marko","West Ham","Forward",1.6,3.4,"0.80","0.47"
"231",450,"Torreira","Lucas","Arsenal","Midfielder",1.2,2.6,"0.60","0.46"
"232",65,"Locadia","Jürgen","Brighton","Forward",1.2,2.6,"0.60","0.46"
"233",476,"Jahanbakhsh","Alireza","Brighton","Midfielder",1.2,2.6,"0.60","0.46"
"234",221,"Barbosa Pereira","Ricardo Domingos","Leicester","Defender",1.2,2.6,"0.60","0.46"
"235",38,"Ibe","Jordon","Bournemouth","Midfielder",1,2.2,"0.33","0.45"
"236",494,"Lerma","Jefferson","Bournemouth","Midfielder",1,2.2,"0.33","0.45"
"237",116,"Luiz Moreira Marinho","David","Chelsea","Defender",1.4,3.2,"0.70","0.44"
"238",124,"Borges Da Silva","Willian","Chelsea","Midfielder",1.4,3.2,"0.70","0.44"
"239",297,"Mata","Juan","Man Utd","Midfielder",1.4,3.2,"0.47","0.44"
"240",305,"Rashford","Marcus","Man Utd","Forward",1.4,3.2,"0.47","0.44"
"241",472,"Sturridge","Daniel","Liverpool","Forward",1.2,2.8,"0.30","0.43"
"242",431,"Silva Nascimento Vinagre","Rúben Gonçalo","Wolves","Defender",1.2,2.8,"0.40","0.43"
"243",145,"Wan-Bissaka","Aaron","Crystal Palace","Defender",1.4,3.4,"0.70","0.41"
"244",412,"Kouyaté","Cheikhou","Crystal Palace","Midfielder",1.4,3.4,"0.70","0.41"
"245",371,"Llorente","Fernando","Spurs","Forward",1.4,3.4,"0.28","0.41"
"246",33,"Arter","Harry","Cardiff","Midfielder",1.2,3,"0.30","0.40"
"247",90,"Morrison","Sean","Cardiff","Defender",1.2,3,"0.30","0.40"
"248",158,"Jagielka","Phil","Everton","Defender",1.2,3,"0.40","0.40"
"249",164,"Walcott","Theo","Everton","Midfielder",1.2,3,"0.40","0.40"
"250",506,"Mina","Yerry","Everton","Defender",1.2,3,"0.40","0.40"
"251",526,"Zouma","Kurt","Everton","Defender",1.2,3,"0.40","0.40"
"252",451,"Guendouzi","Matteo","Arsenal","Midfielder",1,2.6,"0.50","0.38"
"253",66,"Andone","Florin","Brighton","Forward",1,2.6,"0.50","0.38"
"254",67,"Heaton","Tom","Burnley","Goalkeeper",1.2,3.2,"0.40","0.37"
"255",78,"Hendrick","Jeff","Burnley","Midfielder",1.2,3.2,"0.40","0.37"
"256",495,"Vydra","Matej","Burnley","Forward",1.2,3.2,"0.40","0.37"
"257",112,"Caballero","Willy","Chelsea","Goalkeeper",1.2,3.2,"0.60","0.37"
"258",499,"Kovacic","Mateo","Chelsea","Midfielder",1.2,3.2,"0.60","0.37"
"259",29,"Smith","Adam","Bournemouth","Defender",0.8,2.2,"0.27","0.36"
"260",180,"Ream","Tim","Fulham","Defender",1,2.8,"0.25","0.36"
"261",512,"Zambo Anguissa","André-Frank","Fulham","Midfielder",1,2.8,"0.25","0.36"
"262",448,"Gibbs-White","Morgan","Wolves","Midfielder",1,2.8,"0.33","0.36"
"263",202,"Billing","Philip","Huddersfield","Midfielder",1.2,3.4,"0.60","0.35"
"264",368,"Winks","Harry","Spurs","Midfielder",1.2,3.4,"0.24","0.35"
"265",391,"Pereyra","Roberto","Watford","Midfielder",1.2,3.4,"0.30","0.35"
"266",569,"Nasri","Samir","West Ham","Midfielder",1.2,3.4,"0.60","0.35"
"267",110,"Reid","Bobby","Cardiff","Forward",1,3,"0.25","0.33"
"268",272,"Luiz Rosa","Fernando","Man City","Midfielder",1,3,"0.50","0.33"
"269",72,"Tarkowski","James","Burnley","Defender",1,3.2,"0.33","0.31"
"270",121,"Palmieri dos Santos","Emerson","Chelsea","Defender",1,3.2,"0.50","0.31"
"271",127,"Barkley","Ross","Chelsea","Midfielder",1,3.2,"0.50","0.31"
"272",132,"Loftus-Cheek","Ruben","Chelsea","Midfielder",1,3.2,"0.50","0.31"
"273",527,"Mendy","Nampalys","Leicester","Midfielder",0.8,2.6,"0.40","0.31"
"274",608,"Greenwood","Mason","Man Utd","Forward",1,3.2,"0.33","0.31"
"275",313,"Dummett","Paul","Newcastle","Defender",0.8,2.6,"0.20","0.31"
"276",319,"Diamé","Mohamed","Newcastle","Midfielder",0.8,2.6,"0.20","0.31"
"277",138,"Tomkins","James","Crystal Palace","Defender",1,3.4,"0.50","0.29"
"278",143,"Sakho","Mamadou","Crystal Palace","Defender",1,3.4,"0.50","0.29"
"279",486,"Meyer","Max","Crystal Palace","Midfielder",1,3.4,"0.50","0.29"
"280",181,"Odoi","Denis","Fulham","Defender",0.8,2.8,"0.20","0.29"
"281",183,"McDonald","Kevin","Fulham","Midfielder",0.8,2.8,"0.20","0.29"
"282",456,"Seri","Jean Michael","Fulham","Midfielder",0.8,2.8,"0.20","0.29"
"283",193,"Löwe","Chris","Huddersfield","Defender",1,3.4,"0.50","0.29"
"284",201,"Hogg","Jonathan","Huddersfield","Midfielder",1,3.4,"0.50","0.29"
"285",212,"Kachunga","Elias","Huddersfield","Forward",1,3.4,"0.50","0.29"
"286",607,"Rowe","Aaron","Huddersfield","Midfielder",1,3.4,"0.50","0.29"
"287",347,"Long","Shane","Southampton","Forward",0.8,2.8,"0.40","0.29"
"288",353,"Alderweireld","Toby","Spurs","Defender",1,3.4,"0.20","0.29"
"289",355,"Vertonghen","Jan","Spurs","Defender",1,3.4,"0.20","0.29"
"290",357,"Trippier","Kieran","Spurs","Defender",1,3.4,"0.20","0.29"
"291",365,"Alli","Bamidele","Spurs","Midfielder",1,3.4,"0.20","0.29"
"292",370,"Rodrigues Moura da Silva","Lucas","Spurs","Midfielder",1,3.4,"0.20","0.29"
"293",388,"Cleverley","Tom","Watford","Midfielder",1,3.4,"0.25","0.29"
"294",434,"Cavaleiro","Ivan","Wolves","Midfielder",0.8,2.8,"0.27","0.29"
"295",79,"Brady","Robbie","Burnley","Midfielder",0.8,3.2,"0.27","0.25"
"296",295,"Sánchez","Alexis","Man Utd","Midfielder",0.8,3.2,"0.27","0.25"
"297",299,"Herrera","Ander","Man Utd","Midfielder",0.8,3.2,"0.27","0.25"
"298",152,"Benteke","Christian","Crystal Palace","Forward",0.8,3.4,"0.40","0.24"
"299",505,"Ayew","Jordan","Crystal Palace","Forward",0.8,3.4,"0.40","0.24"
"300",586,"Suárez","Denis","Arsenal","Midfielder",0.6,2.6,"0.30","0.23"
"301",220,"Maguire","Harry","Leicester","Defender",0.6,2.6,"0.30","0.23"
"302",235,"Okazaki","Shinji","Leicester","Forward",0.6,2.6,"0.30","0.23"
"303",236,"Iheanacho","Kelechi","Leicester","Forward",0.6,2.6,"0.30","0.23"
"304",320,"Atsu","Christian","Newcastle","Midfielder",0.6,2.6,"0.15","0.23"
"305",513,"Vietto","Luciano","Fulham","Forward",0.6,2.8,"0.15","0.21"
"306",100,"Mendez-Laing","Nathaniel","Cardiff","Midfielder",0.6,3,"0.15","0.20"
"307",169,"Davies","Tom","Everton","Midfielder",0.6,3,"0.20","0.20"
"308",177,"Tosun","Cenk","Everton","Forward",0.6,3,"0.20","0.20"
"309",275,"Sané","Leroy","Man City","Midfielder",0.6,3,"0.30","0.20"
"310",70,"Mee","Ben","Burnley","Defender",0.6,3.2,"0.20","0.19"
"311",590,"Crouch","Peter","Burnley","Forward",0.6,3.2,"0.20","0.19"
