"","id","second_name","first_name","team_name","position","mean_points_last_5","difficulty_next_5","t_score_cpt","t_score"
"178",450,"Torreira","Lucas","Arsenal","Midfielder",1.8,2.6,"0.90","0.69"
"179",459,"Frello Filho","Jorge Luiz","Chelsea","Midfielder",2.2,3.2,"0.73","0.69"
"180",499,"Kovacic","Mateo","Chelsea","Midfielder",2.2,3.2,"0.73","0.69"
"181",510,"Bryan","Joe","Fulham","Defender",1.8,2.6,"0.90","0.69"
"182",402,"Cresswell","Aaron","West Ham","Defender",2.2,3.2,"0.73","0.69"
"183",403,"Ogbonna","Angelo","West Ham","Defender",2.2,3.2,"0.73","0.69"
"184",411,"Noble","Mark","West Ham","Midfielder",2.2,3.2,"0.73","0.69"
"185",423,"Boly","Willy","Wolves","Defender",1.8,2.6,"0.60","0.69"
"186",36,"Stanislas","Junior","Bournemouth","Midfielder",2.4,3.6,"0.60","0.67"
"187",332,"Soares","Cédric","Southampton","Defender",1.6,2.4,"0.80","0.67"
"188",556,"Valery","Yan","Southampton","Defender",1.6,2.4,"0.80","0.67"
"189",383,"Femenía Far","Francisco","Watford","Defender",2.4,3.6,"0.48","0.67"
"190",58,"March","Solomon","Brighton","Midfielder",1.8,2.8,"0.90","0.64"
"191",440,"Fernandes da Silva Junior","Bernardo","Brighton","Defender",1.8,2.8,"0.90","0.64"
"192",102,"Gunnarsson","Aron","Cardiff","Midfielder",1.8,2.8,"0.45","0.64"
"193",110,"Reid","Bobby","Cardiff","Forward",1.8,2.8,"0.45","0.64"
"194",369,"Sissoko","Moussa","Spurs","Midfielder",1.8,2.8,"0.60","0.64"
"195",9,"Chambers","Calum","Fulham","Defender",1.6,2.6,"0.80","0.62"
"196",206,"Pritchard","Alex","Huddersfield","Midfielder",2,3.2,"0.67","0.62"
"197",461,"Durm","Erik","Huddersfield","Defender",2,3.2,"0.67","0.62"
"198",514,"Mbenza","Isaac","Huddersfield","Midfielder",2,3.2,"0.67","0.62"
"199",262,"Stones","John","Man City","Defender",2,3.2,"1.00","0.62"
"200",434,"Cavaleiro","Ivan","Wolves","Midfielder",1.6,2.6,"0.53","0.62"
"201",220,"Maguire","Harry","Leicester","Defender",2.2,3.6,"0.44","0.61"
"202",388,"Cleverley","Tom","Watford","Midfielder",2.2,3.6,"0.44","0.61"
"203",390,"Doucouré","Abdoulaye","Watford","Midfielder",2.2,3.6,"0.44","0.61"
"204",252,"Wijnaldum","Georginio","Liverpool","Midfielder",1.8,3,"0.60","0.60"
"205",331,"Yoshida","Maya","Southampton","Defender",1.4,2.4,"0.70","0.58"
"206",345,"Armstrong","Stuart","Southampton","Midfielder",1.4,2.4,"0.70","0.58"
"207",33,"Arter","Harry","Cardiff","Midfielder",1.6,2.8,"0.40","0.57"
"208",95,"Peltier","Lee","Cardiff","Defender",1.6,2.8,"0.40","0.57"
"209",164,"Walcott","Theo","Everton","Midfielder",1.6,2.8,"0.80","0.57"
"210",168,"Gueye","Idrissa","Everton","Midfielder",1.6,2.8,"0.80","0.57"
"211",170,"Lookman","Ademola","Everton","Midfielder",1.6,2.8,"0.80","0.57"
"212",359,"Sánchez","Davinson","Spurs","Defender",1.6,2.8,"0.53","0.57"
"213",202,"Billing","Philip","Huddersfield","Midfielder",1.8,3.2,"0.60","0.56"
"214",219,"Chilwell","Benjamin","Leicester","Defender",2,3.6,"0.40","0.56"
"215",273,"De Bruyne","Kevin","Man City","Midfielder",1.8,3.2,"0.90","0.56"
"216",310,"Yedlin","DeAndre","Newcastle","Defender",1.8,3.2,"0.45","0.56"
"217",320,"Atsu","Christian","Newcastle","Midfielder",1.8,3.2,"0.45","0.56"
"218",376,"Cathcart","Craig","Watford","Defender",2,3.6,"0.40","0.56"
"219",389,"Capoue","Etienne","Watford","Midfielder",2,3.6,"0.40","0.56"
"220",182,"Cairney","Tom","Fulham","Midfielder",1.4,2.6,"0.70","0.54"
"221",460,"Christie","Cyrus","Fulham","Defender",1.4,2.6,"0.70","0.54"
"222",294,"Dalot Teixeira","José Diogo","Man Utd","Defender",1.4,2.6,"0.70","0.54"
"223",297,"Mata","Juan","Man Utd","Midfielder",1.4,2.6,"0.70","0.54"
"224",448,"Gibbs-White","Morgan","Wolves","Midfielder",1.4,2.6,"0.47","0.54"
"225",27,"Cook","Steve","Bournemouth","Defender",1.8,3.6,"0.45","0.50"
"226",37,"Gosling","Dan","Bournemouth","Midfielder",1.8,3.6,"0.45","0.50"
"227",241,"Clyne","Nathaniel","Bournemouth","Defender",1.8,3.6,"0.45","0.50"
"228",62,"Murray","Glenn","Brighton","Forward",1.4,2.8,"0.70","0.50"
"229",98,"Ralls","Joe","Cardiff","Midfielder",1.4,2.8,"0.35","0.50"
"230",467,"Cunninghamm","Greg","Cardiff","Defender",1.4,2.8,"0.35","0.50"
"231",127,"Barkley","Ross","Chelsea","Midfielder",1.6,3.2,"0.53","0.50"
"232",444,"Wickham","Connor","Crystal Palace","Forward",1.4,2.8,"0.70","0.50"
"233",508,"Tavares Gomes","André Filipe","Everton","Midfielder",1.4,2.8,"0.70","0.50"
"234",215,"Morgan","Wes","Leicester","Defender",1.8,3.6,"0.36","0.50"
"235",527,"Mendy","Nampalys","Leicester","Midfielder",1.8,3.6,"0.36","0.50"
"236",311,"Clark","Ciaran","Newcastle","Defender",1.6,3.2,"0.40","0.50"
"237",340,"Højbjerg","Pierre-Emile","Southampton","Midfielder",1.2,2.4,"0.60","0.50"
"238",405,"Zabaleta","Pablo","West Ham","Defender",1.6,3.2,"0.53","0.50"
"239",189,"Kamara","Aboubakar","Fulham","Forward",1.2,2.6,"0.60","0.46"
"240",288,"Valencia","Antonio","Man Utd","Defender",1.2,2.6,"0.60","0.46"
"241",519,"Dendoncker","Leander","Wolves","Midfielder",1.2,2.6,"0.40","0.46"
"242",494,"Lerma","Jefferson","Bournemouth","Midfielder",1.6,3.6,"0.40","0.44"
"243",201,"Hogg","Jonathan","Huddersfield","Midfielder",1.4,3.2,"0.47","0.44"
"244",212,"Kachunga","Elias","Huddersfield","Forward",1.4,3.2,"0.47","0.44"
"245",217,"Simpson","Danny","Leicester","Defender",1.6,3.6,"0.32","0.44"
"246",264,"Otamendi","Nicolás","Man City","Defender",1.4,3.2,"0.70","0.44"
"247",274,"Gündogan","Ilkay","Man City","Midfielder",1.4,3.2,"0.70","0.44"
"248",314,"Lejeune","Florian","Newcastle","Defender",1.4,3.2,"0.35","0.44"
"249",380,"Kabasele","Christian","Watford","Defender",1.6,3.6,"0.32","0.44"
"250",66,"Andone","Florin","Brighton","Forward",1.2,2.8,"0.60","0.43"
"251",100,"Mendez-Laing","Nathaniel","Cardiff","Midfielder",1.2,2.8,"0.30","0.43"
"252",549,"Foyth","Juan","Spurs","Defender",1.2,2.8,"0.40","0.43"
"253",258,"Ings","Danny","Southampton","Forward",1,2.4,"0.50","0.42"
"254",333,"Stephens","Jack","Southampton","Defender",1,2.4,"0.50","0.42"
"255",76,"Gudmundsson","Johann Berg","Burnley","Midfielder",1.2,3,"0.30","0.40"
"256",491,"Gibson","Ben","Burnley","Defender",1.2,3,"0.30","0.40"
"257",256,"Keita","Naby","Liverpool","Midfielder",1.2,3,"0.40","0.40"
"258",29,"Smith","Adam","Bournemouth","Defender",1.4,3.6,"0.35","0.39"
"259",230,"Choudhury","Hamza","Leicester","Midfielder",1.4,3.6,"0.28","0.39"
"260",233,"Maddison","James","Leicester","Midfielder",1.4,3.6,"0.28","0.39"
"261",575,"Babel","Ryan","Fulham","Midfielder",1,2.6,"0.50","0.38"
"262",192,"Schindler","Christopher","Huddersfield","Defender",1.2,3.2,"0.40","0.37"
"263",272,"Luiz Rosa","Fernando","Man City","Midfielder",1.2,3.2,"0.60","0.37"
"264",531,"Longstaff","Sean","Newcastle","Midfielder",1.2,3.2,"0.30","0.37"
"265",489,"Snodgrass","Robert","West Ham","Midfielder",1.2,3.2,"0.40","0.37"
"266",106,"Murphy","Josh","Cardiff","Midfielder",1,2.8,"0.25","0.36"
"267",25,"Boruc","Artur","Bournemouth","Goalkeeper",1.2,3.6,"0.30","0.33"
"268",479,"Targett","Matt","Southampton","Defender",0.8,2.4,"0.40","0.33"
"269",146,"Puncheon","Jason","Huddersfield","Midfielder",1,3.2,"0.33","0.31"
"270",198,"Kongolo","Terence","Huddersfield","Defender",1,3.2,"0.33","0.31"
"271",210,"Depoitre","Laurent","Huddersfield","Forward",1,3.2,"0.33","0.31"
"272",279,"Zinchenko","Oleksandr","Man City","Midfielder",1,3.2,"0.50","0.31"
"273",295,"Sánchez","Alexis","Man Utd","Midfielder",0.8,2.6,"0.40","0.31"
"274",319,"Diamé","Mohamed","Newcastle","Midfielder",1,3.2,"0.25","0.31"
"275",413,"Obiang","Pedro","West Ham","Midfielder",1,3.2,"0.33","0.31"
"276",483,"Castro Otto","Jonathan","Wolves","Defender",0.8,2.6,"0.27","0.31"
"277",500,"Traoré","Adama","Wolves","Midfielder",0.8,2.6,"0.27","0.31"
"278",51,"Bong","Gaëtan","Brighton","Defender",0.8,2.8,"0.40","0.29"
"279",535,"Harris","Kadeem","Cardiff","Midfielder",0.8,2.8,"0.20","0.29"
"280",141,"Schlupp","Jeffrey","Crystal Palace","Defender",0.8,2.8,"0.40","0.29"
"281",355,"Vertonghen","Jan","Spurs","Defender",0.8,2.8,"0.27","0.29"
"282",497,"Nkoudou","Georges-Kévin","Spurs","Midfielder",0.8,2.8,"0.27","0.29"
"283",44,"Mousset","Lys","Bournemouth","Forward",1,3.6,"0.25","0.28"
"284",222,"Evans","Jonny","Leicester","Defender",1,3.6,"0.20","0.28"
"285",524,"Success Ajayi","Isaac","Watford","Forward",1,3.6,"0.20","0.28"
"286",84,"Vokes","Sam","Burnley","Forward",0.8,3,"0.20","0.27"
"287",254,"Milner","James","Liverpool","Midfielder",0.8,3,"0.27","0.27"
"288",133,"Giroud","Olivier","Chelsea","Forward",0.8,3.2,"0.27","0.25"
"289",193,"Löwe","Chris","Huddersfield","Defender",0.8,3.2,"0.27","0.25"
"290",344,"Lemina","Mario","Southampton","Midfielder",0.6,2.4,"0.30","0.25"
"291",346,"Elyounoussi","Mohamed","Southampton","Midfielder",0.6,2.4,"0.30","0.25"
"292",348,"Austin","Charlie","Southampton","Forward",0.6,2.4,"0.30","0.25"
"293",418,"Carroll","Andy","West Ham","Forward",0.8,3.2,"0.27","0.25"
"294",502,"Pérez","Lucas","West Ham","Forward",0.8,3.2,"0.27","0.25"
"295",455,"Le Marchand","Maxime","Fulham","Defender",0.6,2.6,"0.30","0.23"
"296",487,"Mawson","Alfie","Fulham","Defender",0.6,2.6,"0.30","0.23"
"297",513,"Vietto","Luciano","Fulham","Forward",0.6,2.6,"0.30","0.23"
"298",521,"Cissé","Ibrahima","Fulham","Midfielder",0.6,2.6,"0.30","0.23"
"299",430,"Coady","Conor","Wolves","Defender",0.6,2.6,"0.20","0.23"
"300",35,"Surman","Andrew","Bournemouth","Midfielder",0.8,3.6,"0.20","0.22"
"301",38,"Ibe","Jordon","Bournemouth","Midfielder",0.8,3.6,"0.20","0.22"
"302",47,"Ryan","Mathew","Brighton","Goalkeeper",0.6,2.8,"0.30","0.21"
"303",55,"Knockaert","Anthony","Brighton","Midfielder",0.6,2.8,"0.30","0.21"
"304",176,"Niasse","Oumar","Cardiff","Forward",0.6,2.8,"0.15","0.21"
"305",574,"Gallagher","Sam","Southampton","Forward",0.5,2.4,"0.25","0.21"
"306",356,"Davies","Ben","Spurs","Defender",0.6,2.8,"0.20","0.21"
"307",363,"Lamela","Erik","Spurs","Midfielder",0.6,2.8,"0.20","0.21"
"308",371,"Llorente","Fernando","Spurs","Forward",0.6,2.8,"0.20","0.21"
"309",131,"Hudson-Odoi","Callum","Chelsea","Midfielder",0.6,3.2,"0.20","0.19"
"310",134,"Morata","Álvaro","Chelsea","Forward",0.6,3.2,"0.20","0.19"
